#2021-07-13 22:29:34.375;RpoN_42˚C-6min_RepMerge.bam;READ1
chrom	index	forward	reverse	value
ec2	4040617	1	0	1
ec2	4040637	1	0	1
ec2	4040638	0	1	1
ec2	4040644	1	0	1
ec2	4040658	1	0	1
ec2	4040662	1	0	1
ec2	4040717	1	0	1
ec2	4040743	0	1	1
ec2	4040808	1	0	1
ec2	4040810	0	1	1
ec2	4040812	0	1	1
ec2	4040827	0	1	1
ec2	4041002	0	1	1
ec2	4041118	0	1	1
ec2	4041134	0	1	1
ec2	4041142	0	1	1
ec2	4041164	1	0	1
ec2	4041258	1	0	1
ec2	4041320	0	1	1
ec2	4041422	0	1	1
ec2	4041531	1	0	1
ec2	4041539	0	1	1
ec2	4041565	0	1	1
ec2	4041656	1	0	1
ec2	4041720	0	1	1
ec2	4041769	1	0	1
ec2	4041778	1	0	1
ec2	4041803	1	0	1
ec2	4041954	0	1	1
ec2	4041965	0	1	1
ec2	4041968	0	1	1
ec2	4041978	0	1	1
ec2	4042025	0	1	1
ec2	4042036	0	1	1
ec2	4042078	0	1	1
ec2	4042196	2	0	2
ec2	4042286	1	0	1
ec2	4042321	0	1	1
ec2	4042380	1	0	1
ec2	4042455	1	0	1
ec2	4042482	0	1	1
ec2	4042491	1	0	1
ec2	4042510	1	0	1
ec2	4042585	1	0	1
ec2	4042587	1	0	1
ec2	4042596	1	0	1
ec2	4042599	1	0	1
ec2	4042617	2	0	2
ec2	4042618	1	0	1
ec2	4042619	0	1	1
ec2	4042644	0	1	1
ec2	4042651	0	1	1
ec2	4042671	0	1	1
ec2	4042688	0	1	1
ec2	4042704	0	1	1
ec2	4042715	0	1	1
ec2	4042716	0	2	2
ec2	4042717	0	1	1
ec2	4042720	0	1	1
ec2	4042754	0	1	1
ec2	4042767	0	1	1
ec2	4042829	0	1	1
ec2	4042935	1	0	1
ec2	4043073	1	0	1
ec2	4043083	0	1	1
ec2	4043206	1	0	1
ec2	4043234	0	1	1
ec2	4043262	1	0	1
ec2	4043458	0	1	1
ec2	4043482	1	0	1
ec2	4043782	1	0	1
ec2	4043791	1	0	1
ec2	4043833	0	1	1
ec2	4043993	0	1	1
ec2	4044019	0	1	1
ec2	4044097	0	1	1
ec2	4044144	0	1	1
ec2	4044220	1	0	1
ec2	4044322	0	1	1
ec2	4044347	1	0	1
ec2	4044351	1	0	1
ec2	4044377	0	1	1
ec2	4044468	0	1	1
ec2	4044708	0	1	1
ec2	4044922	0	1	1
ec2	4044991	1	0	1
ec2	4045090	0	1	1
ec2	4045167	1	0	1
ec2	4045213	1	0	1
ec2	4045450	1	0	1
ec2	4045451	0	1	1
ec2	4045471	1	0	1
ec2	4045570	0	1	1
ec2	4045604	1	0	1
ec2	4045736	1	0	1
ec2	4045765	1	0	1
ec2	4045768	0	1	1
ec2	4045890	0	1	1
ec2	4045909	1	0	1
ec2	4045939	0	1	1
ec2	4046181	0	1	1
ec2	4046243	1	0	1
ec2	4046311	1	0	1
ec2	4046490	0	1	1
ec2	4046552	1	0	1
ec2	4046562	0	1	1
ec2	4046582	0	1	1
ec2	4046604	0	1	1
ec2	4046606	0	1	1
ec2	4046618	1	0	1
ec2	4046694	1	0	1
ec2	4046764	1	0	1
ec2	4046803	1	0	1
ec2	4046952	1	0	1
ec2	4046964	1	0	1
ec2	4046974	0	1	1
ec2	4047109	1	0	1
ec2	4047131	1	0	1
ec2	4047289	0	1	1
ec2	4047457	0	1	1
ec2	4047487	1	0	1
ec2	4047551	1	0	1
ec2	4047560	0	1	1
ec2	4047588	0	1	1
ec2	4047706	0	1	1
ec2	4047759	1	0	1
ec2	4047773	1	0	1
ec2	4047793	1	0	1
ec2	4047932	1	0	1
ec2	4047970	1	0	1
ec2	4048149	1	0	1
ec2	4048178	2	0	2
ec2	4048204	1	0	1
ec2	4048237	0	1	1
ec2	4048265	0	1	1
ec2	4048292	1	0	1
ec2	4048318	1	0	1
ec2	4048360	1	0	1
ec2	4048379	0	1	1
ec2	4048390	0	1	1
ec2	4048399	1	0	1
ec2	4048406	0	1	1
ec2	4048483	1	0	1
ec2	4048511	1	0	1
ec2	4048523	1	0	1
ec2	4048583	0	1	1
ec2	4048595	1	0	1
ec2	4048605	1	0	1
ec2	4048710	1	0	1
ec2	4048735	0	1	1
ec2	4048823	1	0	1
ec2	4048898	1	0	1
ec2	4048901	1	0	1
ec2	4048911	1	0	1
ec2	4048921	1	0	1
ec2	4048923	1	0	1
ec2	4048960	1	0	1
ec2	4048966	1	0	1
ec2	4048969	1	0	1
ec2	4048981	0	1	1
ec2	4049030	0	1	1
ec2	4049036	0	1	1
ec2	4049054	0	1	1
ec2	4049059	0	1	1
ec2	4049062	1	0	1
ec2	4049090	0	1	1
ec2	4049135	1	0	1
ec2	4049167	0	1	1
ec2	4049317	1	0	1
ec2	4049388	0	1	1
ec2	4049433	0	1	1
ec2	4049485	0	1	1
ec2	4049555	1	0	1
ec2	4049635	0	1	1
ec2	4049646	1	0	1
ec2	4049678	0	1	1
ec2	4049795	0	1	1
ec2	4049801	1	0	1
ec2	4050065	0	1	1
ec2	4050199	1	0	1
ec2	4050233	1	0	1
ec2	4050319	0	1	1
ec2	4050376	1	0	1
ec2	4050411	1	0	1
ec2	4050617	1	0	1
ec2	4050631	0	1	1
ec2	4050659	0	1	1
ec2	4050666	1	0	1
ec2	4050731	1	0	1
ec2	4050738	0	1	1
ec2	4050739	0	1	1
ec2	4050746	0	1	1
ec2	4050868	0	1	1
ec2	4050901	1	0	1
ec2	4050906	0	1	1
ec2	4050914	1	0	1
ec2	4050960	1	0	1
ec2	4051041	1	0	1
ec2	4051113	0	1	1
ec2	4051119	0	1	1
ec2	4051398	0	1	1
ec2	4051514	0	1	1
ec2	4051554	1	0	1
ec2	4051610	0	1	1
ec2	4051670	1	0	1
ec2	4051693	1	0	1
ec2	4051722	1	0	1
ec2	4051741	1	0	1
ec2	4051835	1	0	1
ec2	4051842	1	0	1
ec2	4051883	1	0	1
ec2	4051898	0	1	1
ec2	4051900	0	1	1
ec2	4051901	0	1	1
ec2	4051903	0	1	1
ec2	4051943	1	0	1
ec2	4051992	0	1	1
ec2	4052037	1	0	1
ec2	4052080	0	1	1
ec2	4052124	1	0	1
ec2	4052132	0	1	1
ec2	4052428	0	1	1
ec2	4052519	1	0	1
ec2	4052542	0	1	1
ec2	4052546	0	1	1
ec2	4052574	0	1	1
ec2	4052650	1	0	1
ec2	4052796	1	0	1
ec2	4052812	0	1	1
ec2	4052947	1	0	1
ec2	4052992	0	1	1
ec2	4053008	0	1	1
ec2	4053033	0	1	1
ec2	4053080	1	0	1
ec2	4053277	0	1	1
ec2	4053349	1	0	1
ec2	4053355	0	1	1
ec2	4053362	1	0	1
ec2	4053388	0	1	1
ec2	4053418	0	1	1
ec2	4053467	0	1	1
ec2	4053525	0	1	1
ec2	4053551	1	0	1
ec2	4053609	1	0	1
ec2	4053782	0	1	1
ec2	4053785	0	1	1
ec2	4053836	1	0	1
ec2	4053912	1	0	1
ec2	4054020	1	0	1
ec2	4054076	1	0	1
ec2	4054115	0	1	1
ec2	4054130	0	1	1
ec2	4054142	0	1	1
ec2	4054231	0	1	1
ec2	4054270	0	1	1
ec2	4054339	0	1	1
ec2	4054357	1	0	1
ec2	4054396	1	0	1
ec2	4054444	1	0	1
ec2	4054562	0	1	1
ec2	4054720	0	2	2
ec2	4054941	0	1	1
ec2	4054949	0	1	1
ec2	4055082	0	1	1
ec2	4055145	0	1	1
ec2	4055212	1	0	1
ec2	4055357	1	0	1
ec2	4055435	1	0	1
ec2	4055512	0	1	1
ec2	4055523	1	0	1
ec2	4055529	0	1	1
ec2	4055535	1	0	1
ec2	4055584	1	0	1
ec2	4055720	1	0	1
ec2	4055940	0	1	1
ec2	4055950	1	0	1
ec2	4055955	0	2	2
ec2	4055974	0	1	1
ec2	4055984	1	0	1
ec2	4056012	0	1	1
ec2	4056043	1	0	1
ec2	4056049	1	0	1
ec2	4056065	1	0	1
ec2	4056174	0	1	1
ec2	4056214	0	1	1
ec2	4056217	1	0	1
ec2	4056234	0	1	1
ec2	4056259	1	0	1
ec2	4056266	0	1	1
ec2	4056314	1	0	1
ec2	4056331	0	1	1
ec2	4056343	0	1	1
ec2	4056413	0	1	1
ec2	4056488	1	0	1
ec2	4056618	0	1	1
ec2	4056639	0	1	1
ec2	4056640	1	0	1
ec2	4056666	0	1	1
ec2	4056675	1	0	1
ec2	4056704	1	0	1
ec2	4056788	0	1	1
ec2	4056841	0	1	1
ec2	4056859	0	1	1
ec2	4056962	0	1	1
ec2	4056979	1	0	1
ec2	4057024	1	0	1
ec2	4057098	1	0	1
ec2	4057138	0	1	1
ec2	4057196	1	0	1
ec2	4057276	1	0	1
ec2	4057324	1	0	1
ec2	4057329	1	0	1
ec2	4057356	1	0	1
ec2	4057409	0	1	1
ec2	4057421	0	1	1
ec2	4057427	0	1	1
ec2	4057439	0	1	1
ec2	4057445	1	0	1
ec2	4057471	0	1	1
ec2	4057483	1	0	1
ec2	4057553	1	0	1
ec2	4057651	1	0	1
ec2	4057676	0	1	1
ec2	4057749	0	1	1
ec2	4057773	0	1	1
ec2	4057801	0	1	1
ec2	4057839	1	0	1
ec2	4057843	1	0	1
ec2	4057877	0	1	1
ec2	4057963	2	0	2
ec2	4057987	1	0	1
ec2	4058010	1	0	1
ec2	4058021	0	1	1
ec2	4058036	0	1	1
ec2	4058079	0	1	1
ec2	4058096	1	0	1
ec2	4058143	0	1	1
ec2	4058165	1	0	1
ec2	4058174	1	0	1
ec2	4058203	0	1	1
ec2	4058204	1	0	1
ec2	4058205	0	1	1
ec2	4058252	0	1	1
ec2	4058393	0	1	1
ec2	4058405	1	0	1
ec2	4058411	1	0	1
ec2	4058464	0	1	1
ec2	4058469	1	0	1
ec2	4058550	1	0	1
ec2	4058712	0	1	1
ec2	4058781	0	1	1
ec2	4058938	0	1	1
ec2	4058974	1	0	1
ec2	4058978	1	0	1
ec2	4058990	1	0	1
ec2	4058991	1	0	1
ec2	4058992	0	1	1
ec2	4059012	1	0	1
ec2	4059055	0	1	1
ec2	4059089	0	1	1
ec2	4059164	0	1	1
ec2	4059197	1	0	1
ec2	4059251	0	1	1
ec2	4059276	1	0	1
ec2	4059324	1	0	1
ec2	4059359	1	0	1
ec2	4059374	1	0	1
ec2	4059376	1	0	1
ec2	4059398	1	0	1
ec2	4059399	0	1	1
ec2	4059413	0	1	1
ec2	4059420	0	2	2
ec2	4059435	0	1	1
ec2	4059451	0	1	1
ec2	4059459	1	0	1
ec2	4059541	1	0	1
ec2	4059573	1	0	1
ec2	4059661	0	2	2
ec2	4059726	0	1	1
ec2	4059732	0	1	1
ec2	4059771	0	1	1
ec2	4059999	1	0	1
ec2	4060022	1	0	1
ec2	4060024	0	1	1
ec2	4060027	1	0	1
ec2	4060040	0	1	1
ec2	4060063	0	1	1
ec2	4060079	1	0	1
ec2	4060108	0	1	1
ec2	4060129	0	1	1
ec2	4060136	2	0	2
ec2	4060143	0	1	1
ec2	4060155	0	1	1
ec2	4060160	0	1	1
ec2	4060163	1	0	1
ec2	4060190	1	0	1
ec2	4060292	0	1	1
ec2	4060306	1	0	1
ec2	4060312	0	1	1
ec2	4060327	0	1	1
ec2	4060373	1	0	1
ec2	4060389	0	1	1
ec2	4060405	0	1	1
ec2	4060406	1	0	1
ec2	4060411	0	1	1
ec2	4060435	0	1	1
ec2	4060470	0	1	1
ec2	4060518	1	0	1
ec2	4060638	1	0	1
ec2	4060708	0	1	1
ec2	4060831	1	0	1
ec2	4060833	1	0	1
ec2	4060885	1	0	1
ec2	4061054	0	1	1
ec2	4061157	0	1	1
ec2	4061218	0	1	1
ec2	4061275	0	1	1
ec2	4061575	0	1	1
ec2	4061581	1	0	1
ec2	4061594	1	0	1
ec2	4061679	0	1	1
ec2	4061691	1	0	1
ec2	4061721	1	0	1
ec2	4061722	1	0	1
ec2	4061736	0	1	1
ec2	4061739	0	1	1
ec2	4061805	0	1	1
ec2	4061839	0	1	1
ec2	4061845	1	0	1
ec2	4061850	1	0	1
ec2	4061872	1	0	1
ec2	4061874	0	1	1
ec2	4061925	0	1	1
ec2	4061993	0	1	1
ec2	4062127	1	0	1
ec2	4062144	0	1	1
ec2	4062225	1	0	1
ec2	4062239	1	0	1
ec2	4062242	1	0	1
ec2	4062300	0	1	1
ec2	4062306	1	0	1
ec2	4062314	0	1	1
ec2	4062344	0	1	1
ec2	4062418	1	0	1
ec2	4062452	1	0	1
ec2	4062495	1	0	1
ec2	4062591	0	1	1
ec2	4062595	1	0	1
ec2	4062786	0	1	1
ec2	4062800	0	1	1
ec2	4062867	1	0	1
ec2	4062896	0	1	1
ec2	4062977	1	0	1
ec2	4063066	1	0	1
ec2	4063072	1	0	1
ec2	4063100	0	1	1
ec2	4063191	0	1	1
ec2	4063238	1	0	1
ec2	4063281	1	0	1
ec2	4063509	0	1	1
ec2	4063529	0	1	1
ec2	4063611	0	1	1
ec2	4063673	0	1	1
ec2	4063762	1	0	1
ec2	4063798	1	0	1
ec2	4063801	1	0	1
ec2	4063806	1	0	1
ec2	4063818	1	0	1
ec2	4063897	2	0	2
ec2	4063900	1	0	1
ec2	4063903	1	0	1
ec2	4063926	1	0	1
ec2	4063929	1	0	1
ec2	4063937	0	1	1
ec2	4063938	0	1	1
ec2	4063940	0	1	1
ec2	4064107	0	1	1
ec2	4064135	0	1	1
ec2	4064236	0	1	1
ec2	4064263	0	1	1
ec2	4064352	0	1	1
ec2	4064400	1	0	1
ec2	4064494	0	1	1
ec2	4064622	1	0	1
ec2	4064724	0	1	1
ec2	4064852	1	0	1
ec2	4064879	1	0	1
ec2	4064894	0	1	1
ec2	4064914	0	1	1
ec2	4064931	0	1	1
ec2	4065015	1	0	1
ec2	4065051	1	0	1
ec2	4065129	1	0	1
ec2	4065189	0	1	1
ec2	4065196	1	0	1
ec2	4065220	1	0	1
ec2	4065221	0	1	1
ec2	4065225	1	0	1
ec2	4065236	0	1	1
ec2	4065239	0	1	1
ec2	4065253	0	1	1
ec2	4065294	1	0	1
ec2	4065326	0	1	1
ec2	4065391	0	1	1
ec2	4065414	0	1	1
ec2	4065546	1	0	1
ec2	4065599	0	1	1
ec2	4065618	1	0	1
ec2	4065633	1	0	1
ec2	4065646	1	0	1
ec2	4065649	1	0	1
ec2	4065707	0	1	1
ec2	4065748	0	1	1
ec2	4065774	0	1	1
ec2	4065797	0	1	1
ec2	4065800	1	0	1
ec2	4065838	1	0	1
ec2	4065893	0	1	1
ec2	4065898	1	0	1
ec2	4065915	1	0	1
ec2	4065922	0	1	1
ec2	4066088	0	1	1
ec2	4066256	0	1	1
ec2	4066305	0	1	1
ec2	4066421	1	0	1
ec2	4066541	0	1	1
ec2	4066764	0	1	1
ec2	4066793	0	1	1
ec2	4066869	1	0	1
ec2	4066901	1	0	1
ec2	4066915	1	0	1
ec2	4066999	0	1	1
ec2	4067036	1	0	1
ec2	4067070	1	0	1
ec2	4067308	1	0	1
ec2	4067333	0	1	1
ec2	4067410	1	0	1
ec2	4067482	0	1	1
ec2	4067488	1	0	1
ec2	4067607	0	1	1
ec2	4067636	1	0	1
ec2	4067833	1	0	1
ec2	4067908	1	0	1
ec2	4067969	1	0	1
ec2	4068009	0	1	1
ec2	4068020	0	1	1
ec2	4068165	0	1	1
ec2	4068266	0	1	1
ec2	4068324	1	0	1
ec2	4068351	1	0	1
ec2	4068517	0	1	1
ec2	4068558	0	1	1
ec2	4068599	0	1	1
ec2	4068681	1	0	1
ec2	4068684	0	2	2
ec2	4068880	0	1	1
ec2	4068881	0	1	1
ec2	4069072	0	1	1
ec2	4069077	1	0	1
ec2	4069086	0	1	1
ec2	4069090	2	0	2
ec2	4069116	1	0	1
ec2	4069158	1	0	1
ec2	4069212	1	0	1
ec2	4069255	1	0	1
ec2	4069272	0	1	1
ec2	4069312	1	0	1
ec2	4069316	0	1	1
ec2	4069330	0	1	1
ec2	4069346	0	1	1
ec2	4069379	1	0	1
ec2	4069579	1	0	1
ec2	4069620	0	1	1
ec2	4069700	0	1	1
ec2	4069886	0	1	1
ec2	4069937	0	1	1
ec2	4069994	0	1	1
ec2	4070010	1	0	1
ec2	4070369	0	1	1
ec2	4070560	1	0	1
ec2	4070649	1	0	1
ec2	4070670	0	1	1
ec2	4070724	0	1	1
ec2	4070766	1	0	1
ec2	4070785	0	1	1
ec2	4070984	0	1	1
ec2	4070995	1	0	1
ec2	4071001	0	1	1
ec2	4071044	0	1	1
ec2	4071123	0	1	1
ec2	4071126	1	0	1
ec2	4071278	0	1	1
ec2	4071394	0	1	1
ec2	4071408	0	1	1
ec2	4071507	1	0	1
ec2	4071527	0	1	1
ec2	4071528	0	1	1
ec2	4071865	1	0	1
ec2	4072018	1	0	1
ec2	4072092	0	1	1
ec2	4072141	1	0	1
ec2	4072166	0	1	1
ec2	4072179	1	0	1
ec2	4072188	1	0	1
ec2	4072227	0	1	1
ec2	4072291	0	1	1
ec2	4072388	0	1	1
ec2	4072405	1	0	1
ec2	4072481	0	1	1
ec2	4072501	1	0	1
ec2	4072530	1	0	1
ec2	4072548	0	1	1
ec2	4072602	1	0	1
ec2	4072621	1	0	1
ec2	4072643	0	1	1
ec2	4072657	1	0	1
ec2	4072658	1	0	1
ec2	4072681	1	0	1
ec2	4072691	1	0	1
ec2	4072693	1	0	1
ec2	4072705	1	0	1
ec2	4072709	1	0	1
ec2	4072720	1	0	1
ec2	4072729	1	0	1
ec2	4072735	1	0	1
ec2	4072741	1	0	1
ec2	4072750	0	1	1
ec2	4072753	1	0	1
ec2	4072756	1	0	1
ec2	4072764	7	0	7
ec2	4072766	1	0	1
ec2	4072767	1	0	1
ec2	4072774	1	0	1
ec2	4072777	2	0	2
ec2	4072779	2	0	2
ec2	4072783	1	0	1
ec2	4072785	1	0	1
ec2	4072787	1	1	2
ec2	4072794	4	0	4
ec2	4072795	1	0	1
ec2	4072796	1	0	1
ec2	4072798	2	0	2
ec2	4072799	1	0	1
ec2	4072802	1	0	1
ec2	4072803	1	0	1
ec2	4072804	3	0	3
ec2	4072805	0	1	1
ec2	4072807	3	0	3
ec2	4072808	1	0	1
ec2	4072810	1	0	1
ec2	4072811	1	0	1
ec2	4072812	1	0	1
ec2	4072813	1	0	1
ec2	4072814	1	0	1
ec2	4072816	1	1	2
ec2	4072817	1	0	1
ec2	4072820	1	0	1
ec2	4072821	1	0	1
ec2	4072822	27	0	27
ec2	4072831	1	0	1
ec2	4072834	1	0	1
ec2	4072839	1	0	1
ec2	4072841	1	0	1
ec2	4072842	1	0	1
ec2	4072843	0	1	1
ec2	4072845	1	0	1
ec2	4072846	0	1	1
ec2	4072847	2	0	2
ec2	4072848	1	0	1
ec2	4072850	2	0	2
ec2	4072851	2	0	2
ec2	4072852	1	0	1
ec2	4072853	1	0	1
ec2	4072858	2	0	2
ec2	4072860	4	0	4
ec2	4072861	1	0	1
ec2	4072862	2	0	2
ec2	4072863	1	0	1
ec2	4072864	2	0	2
ec2	4072865	1	0	1
ec2	4072866	4	0	4
ec2	4072867	4	0	4
ec2	4072868	2	0	2
ec2	4072869	3	0	3
ec2	4072870	34	0	34
ec2	4072871	8	1	9
ec2	4072872	7	1	8
ec2	4072873	5	1	6
ec2	4072874	4	2	6
ec2	4072875	3	1	4
ec2	4072876	1	0	1
ec2	4072877	2	0	2
ec2	4072878	1	2	3
ec2	4072880	2	1	3
ec2	4072881	1	0	1
ec2	4072882	1	0	1
ec2	4072883	1	1	2
ec2	4072884	2	0	2
ec2	4072885	6	1	7
ec2	4072886	1	0	1
ec2	4072887	1	1	2
ec2	4072888	1	0	1
ec2	4072889	2	0	2
ec2	4072890	7	0	7
ec2	4072891	7	0	7
ec2	4072892	6	1	7
ec2	4072893	3	2	5
ec2	4072894	2	2	4
ec2	4072895	2	11	13
ec2	4072896	1	7	8
ec2	4072897	0	20	20
ec2	4072898	1	19	20
ec2	4072899	0	3	3
ec2	4072900	0	13	13
ec2	4072901	0	30	30
ec2	4072902	1	13	14
ec2	4072903	0	11	11
ec2	4072904	0	1	1
ec2	4072905	0	1	1
ec2	4072907	0	1	1
ec2	4072909	0	1	1
ec2	4072910	0	2	2
ec2	4072913	1	1	2
ec2	4072914	0	1	1
ec2	4072917	2	1	3
ec2	4072919	0	1	1
ec2	4072920	0	3	3
ec2	4072923	0	1	1
ec2	4072926	0	2	2
ec2	4072927	0	1	1
ec2	4072928	0	2	2
ec2	4072929	0	1	1
ec2	4072931	0	1	1
ec2	4072933	0	2	2
ec2	4072934	0	2	2
ec2	4072935	0	1	1
ec2	4072938	0	1	1
ec2	4072940	0	1	1
ec2	4072945	0	2	2
ec2	4072947	0	1	1
ec2	4072949	0	1	1
ec2	4072950	0	1	1
ec2	4072951	0	1	1
ec2	4072952	0	1	1
ec2	4072953	0	1	1
ec2	4072955	0	1	1
ec2	4072957	0	3	3
ec2	4072961	0	1	1
ec2	4072969	0	1	1
ec2	4072970	0	1	1
ec2	4072973	0	1	1
ec2	4072975	0	1	1
ec2	4072978	0	1	1
ec2	4072981	0	1	1
ec2	4072991	0	1	1
ec2	4072992	0	1	1
ec2	4072996	0	1	1
ec2	4073000	0	1	1
ec2	4073002	0	1	1
ec2	4073003	0	1	1
ec2	4073023	0	1	1
ec2	4073026	0	1	1
ec2	4073027	1	2	3
ec2	4073029	0	1	1
ec2	4073033	0	14	14
ec2	4073041	0	1	1
ec2	4073057	0	1	1
ec2	4073066	1	0	1
ec2	4073147	0	2	2
ec2	4073157	0	1	1
ec2	4073185	0	1	1
ec2	4073291	0	1	1
ec2	4073293	0	1	1
ec2	4073386	0	1	1
ec2	4073458	0	1	1
ec2	4073548	1	0	1
ec2	4073564	0	1	1
ec2	4073665	0	1	1
ec2	4073922	1	0	1
ec2	4074046	1	0	1
ec2	4074073	0	1	1
ec2	4074083	1	0	1
ec2	4074123	1	0	1
ec2	4074184	1	0	1
ec2	4074205	0	1	1
ec2	4074209	1	0	1
ec2	4074228	0	1	1
ec2	4074439	0	1	1
ec2	4074476	1	0	1
ec2	4074632	1	0	1
ec2	4074936	0	1	1
ec2	4075034	0	1	1
ec2	4075185	1	0	1
ec2	4075284	1	0	1
ec2	4075292	0	1	1
ec2	4075306	0	1	1
ec2	4075421	0	1	1
ec2	4075769	0	1	1
ec2	4075917	0	1	1
ec2	4075976	0	1	1
ec2	4076081	1	0	1
ec2	4076199	1	0	1
ec2	4076236	1	0	1
ec2	4076250	0	1	1
ec2	4076256	1	0	1
ec2	4076258	0	1	1
ec2	4076271	0	1	1
ec2	4076288	0	1	1
ec2	4076443	1	0	1
ec2	4076446	1	0	1
ec2	4076470	0	1	1
ec2	4076487	0	1	1
ec2	4076495	0	1	1
ec2	4076534	0	1	1
ec2	4076559	0	1	1
ec2	4076592	1	0	1
ec2	4076598	0	1	1
ec2	4076727	0	1	1
ec2	4076749	1	0	1
ec2	4076802	0	1	1
ec2	4076812	0	1	1
ec2	4076837	0	1	1
ec2	4076862	0	2	2
ec2	4076883	0	1	1
ec2	4076920	1	0	1
ec2	4076973	1	0	1
ec2	4077016	1	0	1
ec2	4077087	0	1	1
ec2	4077259	1	0	1
ec2	4077308	1	0	1
ec2	4077345	1	0	1
ec2	4077608	1	0	1
ec2	4077730	1	0	1
ec2	4077871	1	0	1
ec2	4077887	0	1	1
ec2	4077892	0	1	1
ec2	4077937	0	1	1
ec2	4077950	0	1	1
ec2	4078004	1	0	1
ec2	4078062	0	1	1
ec2	4078103	1	0	1
ec2	4078151	1	0	1
ec2	4078158	1	0	1
ec2	4078479	0	1	1
ec2	4078520	1	0	1
ec2	4078530	0	1	1
ec2	4078551	1	0	1
ec2	4078604	0	1	1
ec2	4078699	1	0	1
ec2	4078723	0	1	1
ec2	4078744	1	0	1
ec2	4078801	1	1	2
ec2	4078912	1	0	1
ec2	4078975	0	1	1
ec2	4079017	0	1	1
ec2	4079023	0	1	1
ec2	4079071	0	1	1
ec2	4079168	1	0	1
ec2	4079280	0	1	1
ec2	4079402	1	0	1
ec2	4079434	0	1	1
ec2	4079454	0	1	1
ec2	4079522	0	1	1
ec2	4079589	0	1	1
ec2	4079657	1	0	1
ec2	4079670	0	1	1
ec2	4079914	0	1	1
ec2	4079926	1	0	1
ec2	4080140	0	1	1
ec2	4080204	0	1	1
ec2	4080291	1	0	1
ec2	4080378	1	0	1
ec2	4080392	1	0	1
ec2	4080589	1	0	1
ec2	4080742	1	0	1
ec2	4080799	1	0	1
ec2	4080940	0	1	1
ec2	4080963	1	0	1
ec2	4080987	0	1	1
ec2	4081090	0	1	1
ec2	4081143	1	0	1
ec2	4081257	0	1	1
ec2	4081292	0	1	1
ec2	4081321	1	0	1
ec2	4081423	0	1	1
ec2	4081517	0	1	1
ec2	4081659	1	0	1
ec2	4081697	1	0	1
ec2	4081745	0	1	1
ec2	4081781	1	0	1
ec2	4081837	1	0	1
ec2	4081899	1	0	1
ec2	4081946	1	0	1
ec2	4081973	1	0	1
ec2	4082043	0	1	1
ec2	4082051	1	0	1
ec2	4082057	1	0	1
ec2	4082065	1	0	1
ec2	4082070	1	0	1
ec2	4082077	1	0	1
ec2	4082080	1	0	1
ec2	4082084	1	0	1
ec2	4082102	1	0	1
ec2	4082106	1	0	1
ec2	4082115	0	1	1
ec2	4082127	1	0	1
ec2	4082132	1	0	1
ec2	4082151	2	0	2
ec2	4082152	1	0	1
ec2	4082156	1	0	1
ec2	4082165	1	0	1
ec2	4082168	2	0	2
ec2	4082172	1	0	1
ec2	4082174	1	0	1
ec2	4082186	1	0	1
ec2	4082188	1	0	1
ec2	4082190	1	0	1
ec2	4082191	1	0	1
ec2	4082196	1	0	1
ec2	4082197	1	0	1
ec2	4082198	2	0	2
ec2	4082200	1	0	1
ec2	4082203	1	0	1
ec2	4082204	2	0	2
ec2	4082208	2	0	2
ec2	4082209	1	0	1
ec2	4082210	2	0	2
ec2	4082212	1	0	1
ec2	4082215	1	0	1
ec2	4082217	1	0	1
ec2	4082218	1	0	1
ec2	4082221	2	0	2
ec2	4082224	1	0	1
ec2	4082226	1	0	1
ec2	4082227	1	0	1
ec2	4082231	1	0	1
ec2	4082234	1	0	1
ec2	4082242	2	0	2
ec2	4082243	1	0	1
ec2	4082244	1	0	1
ec2	4082246	1	0	1
ec2	4082250	1	0	1
ec2	4082251	1	0	1
ec2	4082258	2	0	2
ec2	4082259	1	0	1
ec2	4082260	1	0	1
ec2	4082261	1	0	1
ec2	4082262	1	0	1
ec2	4082263	3	0	3
ec2	4082264	1	0	1
ec2	4082265	3	0	3
ec2	4082266	3	0	3
ec2	4082267	5	0	5
ec2	4082268	10	1	11
ec2	4082269	3	0	3
ec2	4082270	1	1	2
ec2	4082271	0	1	1
ec2	4082272	1	0	1
ec2	4082273	2	0	2
ec2	4082274	1	1	2
ec2	4082275	4	0	4
ec2	4082276	2	0	2
ec2	4082277	4	0	4
ec2	4082283	1	0	1
ec2	4082284	8	0	8
ec2	4082286	0	1	1
ec2	4082287	2	1	3
ec2	4082288	1	0	1
ec2	4082289	0	2	2
ec2	4082292	0	1	1
ec2	4082293	3	0	3
ec2	4082294	1	1	2
ec2	4082296	1	2	3
ec2	4082297	2	5	7
ec2	4082298	2	2	4
ec2	4082299	0	2	2
ec2	4082300	0	11	11
ec2	4082301	0	8	8
ec2	4082302	2	4	6
ec2	4082303	0	6	6
ec2	4082304	1	28	29
ec2	4082305	0	6	6
ec2	4082306	1	14	15
ec2	4082307	1	15	16
ec2	4082308	1	2	3
ec2	4082309	1	6	7
ec2	4082310	0	5	5
ec2	4082311	0	1	1
ec2	4082312	0	2	2
ec2	4082313	0	2	2
ec2	4082314	0	2	2
ec2	4082315	0	2	2
ec2	4082316	0	2	2
ec2	4082317	0	2	2
ec2	4082318	0	1	1
