### ChExMix output
#Condition	Name	Index	TotalSigCount	SigCtrlScaling	SignalFraction
#Condition	SAMPLE	0	1534228.0	5.708	0.558
#Replicate	ParentCond	Name	Index	SigCount	CtrlCount	SigCtrlScaling	SignalFraction
#Replicate	SAMPLE	SAMPLE:1	0	1534228.0	291723.0	5.7085	0.558
#
#Point	SAMPLE_Sig	SAMPLE_Ctrl	SAMPLE_log2Fold	SAMPLE_log2Q	ActiveConds
chrec2:169220	382.1	24.4	1.454	-86.986	1
chrec2:541345	116.0	1.2	4.051	-86.643	1
chrec2:2391660	132.9	1.9	3.593	-86.204	1
chrec2:2874380	132.1	2.0	3.538	-86.205	1
chrec2:2749974	151.8	3.2	3.062	-86.158	1
chrec2:1786171	128.1	1.9	3.546	-86.150	1
chrec2:3813002	168.6	4.4	2.744	-85.943	1
chrec2:1215789	152.7	3.5	2.946	-85.702	1
chrec2:2753177	145.0	3.0	3.106	-85.507	1
chrec2:901118	145.0	2.9	3.110	-85.508	1
chrec2:2354942	190.2	6.2	2.417	-85.391	1
chrec2:4559477	236.7	10.2	2.018	-85.283	1
chrec2:4177335	112.4	0.9	6.813	-85.177	1
chrec2:3394004	147.3	3.0	3.114	-84.990	1
chrec2:1973992	115.0	1.2	4.086	-84.823	1
chrec2:4599839	136.1	2.4	3.303	-84.764	1
chrec2:3157228	108.1	0.8	6.756	-84.745	1
chrec2:1804994	171.0	4.8	2.644	-84.619	1
chrec2:4000824	132.8	2.2	3.395	-84.595	1
chrec2:4343341	104.9	0.5	6.713	-84.471	1
chrec2:4025395	110.7	1.0	4.243	-84.260	1
chrec2:3983546	146.5	3.1	3.069	-84.163	1
chrec2:2759044	156.1	3.7	2.873	-84.082	1
chrec2:2040816	294.4	15.8	1.705	-84.000	1
chrec2:1130159	84.8	0.0	6.406	-83.885	1
chrec2:1972614	84.3	0.0	6.397	-83.886	1
chrec2:1343236	143.8	2.8	3.157	-83.843	1
chrec2:4087774	189.6	6.4	2.376	-83.781	1
chrec2:4355727	219.0	8.8	2.125	-83.756	1
chrec2:2063532	132.3	2.2	3.417	-83.739	1
chrec2:3072831	116.9	1.3	3.958	-83.693	1
chrec2:2867809	120.3	1.4	3.871	-83.561	1
chrec2:2322760	103.0	0.7	6.687	-83.537	1
chrec2:4186737	196.7	6.8	2.332	-83.481	1
chrec2:4096622	182.8	5.8	2.456	-83.442	1
chrec2:1797232	145.4	3.0	3.096	-83.343	1
chrec2:992512	145.3	3.0	3.085	-83.344	1
chrec2:209800	137.2	2.5	3.254	-83.294	1
chrec2:2466508	202.2	7.4	2.259	-83.272	1
chrec2:2872950	133.3	2.4	3.260	-83.069	1
chrec2:1721067	112.5	1.2	4.035	-83.018	1
chrec2:3088921	141.8	2.9	3.114	-83.018	1
chrec2:3487934	147.3	3.2	3.018	-82.880	1
chrec2:2358133	128.2	2.0	3.523	-82.747	1
chrec2:1065415	118.6	1.5	3.799	-82.677	1
chrec2:4309478	97.4	0.5	6.607	-82.514	1
chrec2:2944556	203.8	7.5	2.244	-82.506	1
chrec2:78648	154.4	3.7	2.872	-82.485	1
chrec2:2514722	149.6	3.4	2.958	-82.451	1
chrec2:54746	353.6	22.4	1.469	-82.392	1
chrec2:3131669	161.4	4.2	2.740	-82.309	1
chrec2:1891040	83.5	0.0	6.383	-82.131	1
chrec2:1862625	83.1	0.0	6.376	-82.132	1
chrec2:376861	146.2	3.2	3.016	-82.064	1
chrec2:2977711	145.4	3.3	2.964	-82.065	1
chrec2:2432248	115.5	1.2	4.044	-81.907	1
chrec2:3013193	124.3	1.8	3.633	-81.793	1
chrec2:1911445	164.8	4.6	2.653	-81.773	1
chrec2:3594540	152.8	3.7	2.835	-81.687	1
chrec2:667229	135.2	2.5	3.250	-81.613	1
chrec2:4475950	132.0	2.3	3.316	-81.374	1
chrec2:1347408	201.1	7.7	2.197	-81.084	1
chrec2:3183564	220.5	9.4	2.035	-81.056	1
chrec2:2318312	104.1	0.8	6.701	-81.052	1
chrec2:3956988	114.2	1.4	3.870	-81.011	1
chrec2:1568675	114.0	1.4	3.846	-81.012	1
chrec2:1518830	282.5	15.1	1.711	-81.004	1
chrec2:1641841	117.1	1.5	3.796	-80.908	1
chrec2:1011767	106.6	1.0	4.162	-80.610	1
chrec2:2235921	131.6	2.3	3.329	-80.527	1
chrec2:3715761	668.5	59.8	0.971	-80.418	1
chrec2:1416971	127.7	2.2	3.327	-80.322	1
chrec2:2778664	109.3	1.2	4.019	-80.308	1
chrec2:721036	156.4	4.1	2.745	-80.242	1
chrec2:3677444	162.9	4.6	2.631	-80.224	1
chrec2:2511180	103.6	0.8	6.695	-80.131	1
chrec2:2529488	82.5	0.0	6.367	-80.129	1
chrec2:2010942	82.4	0.0	6.364	-80.130	1
chrec2:528362	173.5	5.6	2.450	-80.008	1
chrec2:3320410	133.3	2.6	3.191	-79.934	1
chrec2:3662605	137.7	2.9	3.038	-79.708	1
chrec2:1102855	129.9	2.4	3.230	-79.683	1
chrec2:3914645	237.4	11.2	1.896	-79.618	1
chrec2:601946	144.2	3.5	2.867	-79.212	1
chrec2:2369501	157.4	4.3	2.688	-79.174	1
chrec2:2716143	224.3	9.9	1.988	-79.154	1
chrec2:248947	114.9	1.5	3.702	-79.138	1
chrec2:414275	128.5	2.4	3.218	-78.835	1
chrec2:3203935	231.3	10.6	1.931	-78.733	1
chrec2:1616251	107.9	1.1	4.136	-78.501	1
chrec2:1905609	116.3	1.7	3.549	-78.249	1
chrec2:3585731	314.0	19.0	1.531	-77.610	1
chrec2:606582	173.4	5.7	2.421	-77.611	1
chrec2:3057610	172.8	5.7	2.398	-77.611	1
chrec2:1930561	106.7	1.1	4.079	-77.595	1
chrec2:3087340	122.5	2.0	3.429	-77.579	1
chrec2:426582	285.6	16.0	1.649	-77.550	1
chrec2:4366927	130.0	2.5	3.197	-77.413	1
chrec2:817277	158.9	4.7	2.575	-77.132	1
chrec2:234939	182.9	6.6	2.271	-77.109	1
chrec2:3342892	247.4	12.3	1.817	-77.076	1
chrec2:2650746	123.7	2.2	3.282	-76.909	1
chrec2:453652	142.7	3.4	2.899	-76.787	1
chrec2:1250123	106.4	1.1	4.082	-76.694	1
chrec2:1146202	175.1	6.1	2.323	-76.641	1
chrec2:504110	109.9	1.2	3.955	-76.542	1
chrec2:594520	108.4	1.4	3.785	-76.543	1
chrec2:2286139	587.4	50.9	1.016	-76.526	1
chrec2:4233933	157.6	4.7	2.555	-76.365	1
chrec2:3561765	125.7	2.4	3.206	-76.300	1
chrec2:4386897	187.8	7.1	2.202	-76.226	1
chrec2:1985887	123.3	2.1	3.332	-76.061	1
chrec2:595008	102.5	0.9	6.679	-76.048	1
chrec2:4345314	87.1	0.3	6.445	-76.000	1
chrec2:1332092	87.0	0.3	6.443	-76.001	1
chrec2:768879	90.7	0.4	6.503	-75.890	1
chrec2:4209172	143.3	3.5	2.825	-75.636	1
chrec2:2584933	113.7	1.7	3.511	-75.628	1
chrec2:3926444	113.4	1.7	3.512	-75.629	1
chrec2:170987	125.3	2.3	3.234	-75.460	1
chrec2:1782303	159.0	4.7	2.557	-75.401	1
chrec2:3201608	163.1	5.1	2.487	-75.053	1
chrec2:3849019	162.6	5.2	2.468	-75.054	1
chrec2:3903520	153.7	4.4	2.602	-75.046	1
chrec2:1684795	118.5	2.1	3.330	-75.011	1
chrec2:3806948	115.4	1.9	3.436	-74.856	1
chrec2:108124	335.1	21.8	1.430	-74.678	1
chrec2:643426	92.8	0.7	6.536	-74.194	1
chrec2:2663884	92.4	0.7	6.530	-74.195	1
chrec2:4400497	281.8	16.1	1.613	-74.178	1
chrec2:1916580	194.2	8.1	2.078	-74.045	1
chrec2:1292388	89.7	0.4	6.488	-73.998	1
chrec2:195400	156.7	4.8	2.507	-73.878	1
chrec2:4468065	105.5	1.3	3.775	-73.874	1
chrec2:3397691	280.1	16.3	1.593	-73.592	1
chrec2:2914262	128.5	2.6	3.092	-73.578	1
chrec2:2045436	278.0	16.0	1.604	-73.421	1
chrec2:3869169	181.9	6.9	2.215	-73.419	1
chrec2:2374108	194.1	7.9	2.105	-73.356	1
chrec2:4616226	232.0	11.5	1.822	-73.354	1
chrec2:4470858	99.3	0.9	6.633	-73.320	1
chrec2:1672935	164.9	5.5	2.403	-73.288	1
chrec2:1096806	125.6	2.5	3.147	-73.246	1
chrec2:3489712	125.1	2.6	3.086	-73.246	1
chrec2:4179182	84.1	0.3	6.393	-73.126	1
chrec2:2291904	87.7	0.5	6.455	-73.058	1
chrec2:3947806	107.9	1.6	3.590	-72.966	1
chrec2:3800572	157.3	5.0	2.454	-72.958	1
chrec2:3140441	141.9	3.7	2.737	-72.951	1
chrec2:3832761	160.3	5.1	2.451	-72.808	1
chrec2:1167601	444.4	34.6	1.171	-72.799	1
chrec2:1317936	126.1	2.8	2.979	-72.761	1
chrec2:3186658	178.7	6.7	2.216	-72.753	1
chrec2:4093801	131.8	3.1	2.882	-72.718	1
chrec2:4432900	138.1	3.7	2.719	-72.462	1
chrec2:1324676	98.1	0.9	6.617	-72.418	1
chrec2:216562	91.5	0.5	6.516	-72.341	1
chrec2:4539159	129.1	2.9	2.968	-72.316	1
chrec2:3274416	113.3	1.8	3.462	-72.277	1
chrec2:1493366	110.3	1.7	3.524	-72.153	1
chrec2:268917	109.7	1.7	3.505	-72.154	1
chrec2:1815408	121.0	2.3	3.173	-72.112	1
chrec2:2625488	103.9	1.4	3.701	-72.108	1
chrec2:590016	106.9	1.5	3.663	-72.095	1
chrec2:782997	175.9	6.6	2.229	-72.088	1
chrec2:4378620	188.0	7.7	2.099	-71.969	1
chrec2:3379859	130.5	3.1	2.864	-71.912	1
chrec2:1719429	94.1	0.8	6.556	-71.847	1
chrec2:2174941	114.8	2.0	3.329	-71.606	1
chrec2:4131015	123.9	2.5	3.143	-71.595	1
chrec2:3758089	268.1	15.4	1.611	-71.585	1
chrec2:641479	100.3	1.1	3.941	-71.315	1
chrec2:1809190	93.2	0.7	6.543	-70.926	1
chrec2:1555421	93.0	0.8	6.539	-70.927	1
chrec2:3821043	152.7	4.8	2.479	-70.863	1
chrec2:73296	114.2	2.0	3.350	-70.754	1
chrec2:3849913	126.9	2.9	2.918	-70.688	1
chrec2:685670	95.9	0.9	6.584	-70.607	1
chrec2:1746636	95.6	1.0	4.041	-70.608	1
chrec2:3494320	188.7	7.7	2.099	-70.599	1
chrec2:2657598	231.1	11.8	1.780	-70.442	1
chrec2:3398375	246.6	13.4	1.686	-70.440	1
chrec2:3538078	108.4	1.6	3.531	-70.422	1
chrec2:2927922	99.0	1.2	3.867	-70.423	1
chrec2:3806705	141.0	3.9	2.676	-70.343	1
chrec2:3958251	140.5	4.0	2.619	-70.344	1
chrec2:3083807	121.9	2.5	3.118	-69.940	1
chrec2:1629216	121.9	2.5	3.120	-69.941	1
chrec2:2518595	121.4	2.5	3.107	-69.941	1
chrec2:3580391	235.1	12.3	1.744	-69.589	1
chrec2:2207118	88.4	0.6	6.466	-69.557	1
chrec2:812488	88.0	0.6	6.459	-69.558	1
chrec2:2948908	106.6	1.7	3.449	-69.558	1
chrec2:507525	161.2	5.7	2.297	-69.525	1
chrec2:4449135	103.9	1.6	3.547	-69.471	1
chrec2:1392383	130.2	3.2	2.849	-69.137	1
chrec2:2762501	119.6	2.6	3.035	-69.115	1
chrec2:1464367	90.9	0.8	6.507	-69.098	1
chrec2:1180817	112.0	2.0	3.270	-69.061	1
chrec2:70269	137.1	3.7	2.698	-69.039	1
chrec2:49931	292.0	18.3	1.479	-68.999	1
chrec2:2100387	508.8	43.3	1.042	-68.944	1
chrec2:1558134	139.0	4.0	2.614	-68.792	1
chrec2:1260215	116.6	2.4	3.102	-68.781	1
chrec2:4426764	96.7	1.1	3.921	-68.637	1
chrec2:3485608	102.6	1.5	3.588	-68.599	1
chrec2:232515	185.2	7.8	2.054	-68.548	1
chrec2:2063700	134.0	3.6	2.718	-68.528	1
chrec2:1524862	178.3	7.3	2.089	-68.499	1
chrec2:3933557	76.7	0.0	6.261	-68.468	1
chrec2:3408643	79.4	0.2	6.311	-68.356	1
chrec2:1820612	110.6	2.1	3.219	-68.218	1
chrec2:2052804	90.5	0.7	6.500	-68.187	1
chrec2:85681	137.5	4.0	2.590	-68.020	1
chrec2:4459538	92.3	1.0	6.529	-67.902	1
chrec2:1496362	122.0	2.6	3.024	-67.853	1
chrec2:3906622	120.6	2.8	2.919	-67.854	1
chrec2:4202383	173.3	7.0	2.120	-67.805	1
chrec2:580938	86.0	0.7	6.426	-67.709	1
chrec2:92433	250.2	14.4	1.610	-67.645	1
chrec2:3390916	135.6	3.7	2.678	-67.485	1
chrec2:4338758	81.6	0.5	6.351	-67.419	1
chrec2:3186343	158.8	5.6	2.300	-67.350	1
chrec2:2496495	131.5	3.7	2.652	-66.959	1
chrec2:930142	140.9	4.3	2.532	-66.841	1
chrec2:3173934	187.9	8.4	1.973	-66.642	1
chrec2:1047565	75.9	0.0	6.247	-66.583	1
chrec2:681967	75.6	0.0	6.241	-66.583	1
chrec2:1545663	75.3	0.0	6.235	-66.584	1
chrec2:3686257	1272.2	147.6	0.594	-66.541	1
chrec2:1880071	129.7	3.3	2.765	-66.452	1
chrec2:1004550	77.1	0.2	6.268	-66.445	1
chrec2:4148646	168.3	6.5	2.177	-66.426	1
chrec2:25294	292.6	18.8	1.451	-66.308	1
chrec2:887922	106.2	1.8	3.335	-66.295	1
chrec2:2483010	131.1	3.7	2.653	-66.180	1
chrec2:3626470	103.3	1.6	3.480	-66.112	1
chrec2:1739230	103.1	1.6	3.484	-66.113	1
chrec2:2197984	188.8	8.5	1.952	-66.039	1
chrec2:4109412	99.7	1.5	3.544	-65.990	1
chrec2:4066716	99.5	1.5	3.554	-65.991	1
chrec2:877854	93.9	1.2	3.785	-65.969	1
chrec2:3299732	134.3	4.0	2.565	-65.711	1
chrec2:4555907	113.4	2.3	3.104	-65.469	1
chrec2:3776829	112.6	2.4	3.034	-65.470	1
chrec2:3169315	90.9	0.9	6.506	-65.198	1
chrec2:3444069	90.5	0.9	6.500	-65.199	1
chrec2:59457	141.6	4.4	2.484	-65.165	1
chrec2:724835	109.8	2.2	3.147	-65.139	1
chrec2:1585086	109.8	2.3	3.080	-65.140	1
chrec2:3968369	157.2	5.9	2.216	-65.135	1
chrec2:3821712	98.9	1.5	3.577	-65.123	1
chrec2:4445036	92.9	1.2	3.769	-65.081	1
chrec2:135579	169.8	6.9	2.106	-65.029	1
chrec2:858962	83.1	0.6	6.376	-64.936	1
chrec2:1548921	86.0	0.8	6.427	-64.537	1
chrec2:1127740	85.2	0.9	6.413	-64.537	1
chrec2:3347839	152.6	5.5	2.271	-64.528	1
chrec2:1125011	140.1	4.4	2.482	-64.416	1
chrec2:4143411	100.9	1.7	3.369	-64.397	1
chrec2:1375709	89.3	0.9	6.480	-64.303	1
chrec2:1015544	89.1	0.9	6.478	-64.304	1
chrec2:4543179	92.4	1.1	3.936	-64.193	1
chrec2:1577379	128.2	3.5	2.666	-63.846	1
chrec2:4083016	111.6	2.3	3.076	-63.822	1
chrec2:1444744	136.6	4.3	2.481	-63.818	1
chrec2:4155939	116.6	2.7	2.944	-63.797	1
chrec2:1703278	102.4	1.9	3.239	-63.750	1
chrec2:1808012	173.7	7.5	2.020	-63.728	1
chrec2:1625689	138.7	4.5	2.421	-63.669	1
chrec2:4173325	227.0	12.6	1.659	-63.661	1
chrec2:3831329	108.3	2.1	3.144	-63.479	1
chrec2:748713	87.4	1.0	6.449	-63.406	1
chrec2:4063373	97.4	1.5	3.527	-63.391	1
chrec2:4416257	97.0	1.5	3.516	-63.392	1
chrec2:1409506	96.5	1.5	3.488	-63.393	1
chrec2:1107921	125.0	3.3	2.717	-63.323	1
chrec2:91363	274.8	17.6	1.449	-63.248	1
chrec2:3350173	133.9	4.2	2.496	-63.234	1
chrec2:4591425	194.0	9.4	1.857	-63.184	1
chrec2:3583444	173.0	7.4	2.037	-63.053	1
chrec2:4329699	109.9	2.3	3.038	-63.005	1
chrec2:1455291	84.0	0.8	6.393	-62.721	1
chrec2:4053591	142.6	4.8	2.394	-62.682	1
chrec2:3253170	141.4	4.9	2.349	-62.683	1
chrec2:1954019	282.5	18.5	1.423	-62.654	1
chrec2:3563426	73.6	0.2	6.201	-62.640	1
chrec2:1601643	73.0	0.3	6.191	-62.641	1
chrec2:4574222	123.8	3.5	2.650	-62.545	1
chrec2:3188974	183.2	8.5	1.910	-62.085	1
chrec2:915784	101.0	1.8	3.316	-62.059	1
chrec2:3944699	141.5	4.8	2.368	-61.946	1
chrec2:42830	98.1	1.6	3.432	-61.832	1
chrec2:2013837	75.5	0.5	6.238	-61.796	1
chrec2:403314	110.9	2.5	2.931	-61.761	1
chrec2:3240414	86.8	0.9	6.440	-61.614	1
chrec2:4349408	124.6	3.7	2.569	-61.529	1
chrec2:3195769	118.2	3.1	2.745	-61.523	1
chrec2:4133059	103.1	2.0	3.190	-61.499	1
chrec2:4083200	78.3	0.7	6.291	-61.246	1
chrec2:2236905	99.8	1.9	3.206	-61.215	1
chrec2:1853317	99.8	1.8	3.284	-61.216	1
chrec2:1249904	140.0	4.9	2.336	-61.213	1
chrec2:895801	72.8	0.0	6.186	-61.062	1
chrec2:834594	72.4	0.0	6.178	-61.063	1
chrec2:255618	115.3	2.8	2.849	-61.043	1
chrec2:2971454	105.2	2.2	3.092	-60.998	1
chrec2:2953713	97.6	1.6	3.392	-60.983	1
chrec2:915104	117.3	3.0	2.785	-60.735	1
chrec2:162560	116.5	3.1	2.711	-60.736	1
chrec2:1296278	85.3	1.0	6.414	-60.722	1
chrec2:2883343	90.9	1.3	3.580	-60.691	1
chrec2:2940816	127.8	4.0	2.497	-60.375	1
chrec2:4413883	143.2	5.1	2.299	-60.330	1
chrec2:2917913	78.6	0.5	6.296	-60.328	1
chrec2:1931409	113.4	3.0	2.740	-60.247	1
chrec2:4030148	192.8	9.7	1.794	-60.219	1
chrec2:4592880	156.8	6.4	2.095	-60.165	1
chrec2:4237598	123.4	3.6	2.587	-59.992	1
chrec2:2945647	123.4	3.5	2.615	-59.993	1
chrec2:1253430	101.5	2.0	3.177	-59.833	1
chrec2:3151707	100.3	2.1	3.076	-59.834	1
chrec2:1295407	125.3	3.7	2.573	-59.796	1
chrec2:75988	140.1	5.0	2.287	-59.675	1
chrec2:3056520	127.7	3.9	2.528	-59.621	1
chrec2:3520078	97.9	1.8	3.255	-59.534	1
chrec2:265333	119.7	3.4	2.620	-59.440	1
chrec2:3524723	77.0	0.6	6.267	-59.410	1
chrec2:489936	102.6	2.3	2.995	-59.350	1
chrec2:1850097	71.5	0.2	6.160	-59.260	1
chrec2:1345235	121.8	3.7	2.543	-59.227	1
chrec2:4120669	79.4	0.8	6.311	-59.096	1
chrec2:3710841	167.0	7.5	1.964	-59.026	1
chrec2:2919217	100.1	2.0	3.152	-59.003	1
chrec2:3461540	100.0	1.9	3.169	-59.004	1
chrec2:1237664	105.1	2.3	2.996	-58.919	1
chrec2:4055905	143.5	5.3	2.254	-58.847	1
chrec2:4526431	97.3	1.8	3.237	-58.696	1
chrec2:1118187	165.3	7.5	1.952	-58.358	1
chrec2:3998658	136.2	4.9	2.296	-58.296	1
chrec2:2483679	90.7	1.5	3.419	-58.224	1
chrec2:1030262	79.0	0.7	6.305	-58.190	1
chrec2:991920	79.0	0.8	6.304	-58.191	1
chrec2:2832852	98.4	2.1	3.065	-58.173	1
chrec2:838339	155.6	6.6	2.057	-58.126	1
chrec2:1582704	104.2	2.3	2.999	-58.105	1
chrec2:989717	103.5	2.4	2.898	-58.106	1
chrec2:430056	88.2	1.2	3.644	-58.084	1
chrec2:1345312	88.1	1.3	3.537	-58.085	1
chrec2:3320688	71.8	0.4	6.166	-58.065	1
chrec2:1567846	71.4	0.5	6.158	-58.066	1
chrec2:2509360	84.3	1.2	3.647	-58.021	1
chrec2:4150117	96.3	1.8	3.235	-57.861	1
chrec2:4505902	95.2	1.9	3.128	-57.862	1
chrec2:3191095	93.1	1.7	3.273	-57.589	1
chrec2:935060	70.8	0.3	6.145	-57.478	1
chrec2:599077	70.4	0.0	6.137	-57.479	1
chrec2:3614972	145.8	5.6	2.184	-57.384	1
chrec2:4471253	114.9	3.3	2.608	-57.353	1
chrec2:476977	77.8	0.8	6.281	-57.292	1
chrec2:933969	126.4	4.1	2.423	-57.230	1
chrec2:128598	195.1	10.4	1.710	-57.027	1
chrec2:1790919	120.3	3.8	2.473	-56.764	1
chrec2:2647416	92.3	1.6	3.307	-56.741	1
chrec2:1648222	74.0	0.7	6.209	-56.658	1
chrec2:923175	123.0	3.9	2.473	-56.615	1
chrec2:2244389	101.7	2.4	2.877	-56.484	1
chrec2:3903053	439.9	38.6	0.996	-56.457	1
chrec2:3127704	76.7	0.8	6.260	-56.387	1
chrec2:2522452	80.0	1.0	6.322	-56.266	1
chrec2:4372881	79.9	0.9	6.320	-56.267	1
chrec2:702305	174.1	8.4	1.854	-56.266	1
chrec2:4078008	82.9	1.1	3.677	-56.264	1
chrec2:3549051	104.8	2.5	2.900	-56.124	1
chrec2:196544	196.9	10.7	1.687	-56.111	1
chrec2:4433460	135.2	5.1	2.229	-56.079	1
chrec2:1602055	69.9	0.2	6.128	-55.712	1
chrec2:2243674	69.5	0.3	6.119	-55.713	1
chrec2:1088923	69.4	0.2	6.117	-55.714	1
chrec2:1573903	69.3	0.3	6.116	-55.715	1
chrec2:2392700	69.3	0.2	6.114	-55.715	1
chrec2:2584301	87.8	1.5	3.363	-55.663	1
chrec2:3706702	107.2	3.0	2.660	-55.516	1
chrec2:1858259	116.6	3.6	2.488	-55.420	1
chrec2:651259	152.0	6.5	2.034	-55.415	1
chrec2:2202851	78.6	1.1	3.712	-55.381	1
chrec2:3508949	143.7	5.8	2.107	-55.299	1
chrec2:2139598	118.5	3.8	2.449	-55.262	1
chrec2:2665202	118.5	3.8	2.452	-55.263	1
chrec2:455531	160.6	7.4	1.920	-55.063	1
chrec2:601267	104.6	2.8	2.730	-55.012	1
chrec2:117649	100.0	2.4	2.883	-54.872	1
chrec2:1828922	71.7	0.7	6.163	-54.831	1
chrec2:2992020	126.5	4.5	2.309	-54.820	1
chrec2:873762	86.9	1.5	3.301	-54.812	1
chrec2:2056240	107.0	3.0	2.656	-54.734	1
chrec2:949647	83.2	1.4	3.386	-54.627	1
chrec2:3930978	101.9	2.6	2.799	-54.528	1
chrec2:1794507	92.5	1.8	3.147	-54.524	1
chrec2:374845	92.3	1.8	3.146	-54.525	1
chrec2:2850970	118.1	3.7	2.475	-54.515	1
chrec2:1229743	77.1	1.1	3.685	-54.498	1
chrec2:1368661	96.9	2.3	2.906	-54.450	1
chrec2:2444174	119.9	4.0	2.382	-54.384	1
chrec2:1388406	103.7	2.7	2.739	-54.225	1
chrec2:3574597	125.8	4.4	2.314	-54.095	1
chrec2:1434326	93.8	2.0	3.020	-54.054	1
chrec2:3517219	237.2	15.4	1.434	-54.050	1
chrec2:1577043	129.7	4.8	2.237	-53.981	1
chrec2:3123953	68.4	0.0	6.095	-53.976	1
chrec2:1685217	68.3	0.5	6.094	-53.976	1
chrec2:2454058	86.4	1.5	3.357	-53.966	1
chrec2:3300028	86.2	1.5	3.310	-53.966	1
chrec2:663038	163.0	7.9	1.857	-53.944	1
chrec2:955010	116.8	3.8	2.440	-53.769	1
chrec2:144097	116.8	3.9	2.410	-53.770	1
chrec2:910725	74.3	0.8	6.215	-53.697	1
chrec2:1001260	73.2	0.9	6.194	-53.697	1
chrec2:1814163	96.1	2.2	2.934	-53.641	1
chrec2:2274044	270.7	19.3	1.299	-53.608	1
chrec2:4133761	98.7	2.3	2.920	-53.269	1
chrec2:4442756	140.8	5.9	2.056	-53.240	1
chrec2:220923	133.0	5.2	2.152	-53.217	1
chrec2:1499338	132.7	5.2	2.164	-53.218	1
chrec2:3635188	159.8	7.6	1.874	-53.203	1
chrec2:4444394	283.9	20.8	1.261	-53.171	1
chrec2:4092963	85.2	1.5	3.292	-53.119	1
chrec2:1600435	84.6	1.5	3.264	-53.119	1
chrec2:2014594	106.3	3.1	2.566	-52.948	1
chrec2:701021	81.7	1.4	3.364	-52.912	1
chrec2:3037216	94.9	2.1	2.964	-52.831	1
chrec2:1040031	73.0	0.9	6.189	-52.801	1
chrec2:507636	149.4	6.8	1.939	-52.802	1
chrec2:1956192	76.3	0.9	6.254	-52.735	1
chrec2:3492916	76.2	0.9	6.252	-52.735	1
chrec2:3403318	101.8	2.7	2.705	-52.658	1
chrec2:603815	101.6	2.7	2.714	-52.659	1
chrec2:4315231	86.3	1.7	3.132	-52.549	1
chrec2:1852566	103.3	2.9	2.627	-52.403	1
chrec2:1842300	67.6	0.0	6.079	-52.257	1
chrec2:669957	67.5	0.2	6.077	-52.258	1
chrec2:1570515	67.3	0.0	6.072	-52.259	1
chrec2:1807856	311.4	24.3	1.166	-52.141	1
chrec2:1738787	69.0	0.7	6.108	-52.104	1
chrec2:2883935	69.0	0.6	6.108	-52.104	1
chrec2:3539594	89.4	1.8	3.147	-52.048	1
chrec2:2157055	94.0	2.3	2.863	-52.026	1
chrec2:2143105	108.2	3.3	2.541	-51.986	1
chrec2:1952539	125.8	4.6	2.267	-51.888	1
chrec2:3839469	74.2	1.0	3.635	-51.855	1
chrec2:1994892	166.7	8.5	1.782	-51.849	1
chrec2:4031168	310.3	24.3	1.160	-51.676	1
chrec2:4025848	96.0	2.3	2.864	-51.676	1
chrec2:4484060	91.1	2.1	2.948	-51.608	1
chrec2:1300940	520.2	50.5	0.852	-51.437	1
chrec2:1258143	118.3	4.1	2.342	-51.346	1
chrec2:1794091	107.0	3.2	2.552	-51.224	1
chrec2:609385	80.1	1.2	3.498	-51.200	1
chrec2:3026943	79.7	1.4	3.333	-51.201	1
chrec2:4381	137.8	5.8	2.047	-51.200	1
chrec2:412239	68.2	0.6	6.091	-51.196	1
chrec2:838494	154.8	7.5	1.855	-51.176	1
chrec2:3011388	71.3	0.8	6.156	-51.014	1
chrec2:2442465	70.7	0.8	6.143	-51.015	1
chrec2:2919420	70.4	0.9	6.138	-51.015	1
chrec2:784148	190.4	10.9	1.618	-50.941	1
chrec2:1934459	95.2	2.3	2.846	-50.880	1
chrec2:4393835	90.1	2.1	2.936	-50.795	1
chrec2:1425452	104.3	3.0	2.607	-50.649	1
chrec2:4317331	82.0	1.5	3.278	-50.586	1
chrec2:641320	92.1	2.2	2.888	-50.415	1
chrec2:4560634	86.2	1.9	3.003	-50.401	1
chrec2:3593087	176.5	9.8	1.665	-50.381	1
chrec2:4303867	79.2	1.4	3.348	-50.348	1
chrec2:4179421	78.5	1.3	3.386	-50.348	1
chrec2:2291713	108.5	3.3	2.511	-50.313	1
chrec2:3286885	67.4	0.5	6.075	-50.289	1
chrec2:2401119	76.0	1.1	3.643	-50.180	1
chrec2:2370699	66.9	0.6	6.065	-50.179	1
chrec2:2880328	66.1	0.0	6.046	-50.180	1
chrec2:102617	211.5	13.5	1.458	-50.175	1
chrec2:3480265	70.1	0.7	6.132	-50.125	1
chrec2:2983307	93.5	2.4	2.773	-50.088	1
chrec2:4203676	89.5	2.0	2.971	-49.985	1
chrec2:2181080	89.2	2.1	2.919	-49.986	1
chrec2:2471635	255.8	18.3	1.292	-49.952	1
chrec2:711900	195.0	11.7	1.544	-49.925	1
chrec2:3754940	225.7	15.0	1.396	-49.876	1
chrec2:2050910	119.3	4.5	2.210	-49.793	1
chrec2:148128	169.4	9.0	1.716	-49.785	1
chrec2:4334919	130.1	5.3	2.105	-49.755	1
chrec2:3472445	81.7	1.4	3.322	-49.750	1
chrec2:2915858	124.2	4.7	2.200	-49.745	1
chrec2:2540918	316.8	25.4	1.125	-49.704	1
chrec2:3076441	85.8	1.8	3.029	-49.587	1
