### ChExMix replication codes
# Codes:
#     X : Event was not called in this condition
#     S : This condition only contains a single replicate
#     D : Called in one replicate or condition as a whole, significant difference detected across some replicates (binomial P-value, same threshold as --q)
#     1 : Called in one replicate or condition as a whole, NO significant difference detected across any replicates
#    >1 : Number of replicates in which binding event is called significant
#
#BindingEvent	SAMPLE
chrec2:791999	S
chrec2:3071812	S
chrec2:203287	S
chrec2:4061764	S
chrec2:4050737	S
chrec2:4521247	S
chrec2:3347444	S
chrec2:4381855	S
chrec2:3454226	S
chrec2:1624692	S
chrec2:3380907	S
chrec2:4344988	S
chrec2:1381956	S
chrec2:2858367	S
chrec2:3628628	S
chrec2:386161	S
chrec2:1379654	S
chrec2:4512569	S
chrec2:747378	S
chrec2:2841624	S
chrec2:3104149	S
chrec2:3254378	S
chrec2:3676410	S
chrec2:3173266	S
chrec2:727043	S
chrec2:762218	S
chrec2:3319046	S
chrec2:3052545	S
chrec2:2971456	S
chrec2:4637498	S
chrec2:2032874	S
chrec2:3138159	S
chrec2:695443	S
chrec2:405926	S
chrec2:3238606	S
chrec2:4124512	S
chrec2:552412	S
chrec2:1465927	S
chrec2:4471525	S
chrec2:2024927	S
chrec2:3538001	S
chrec2:1055349	S
chrec2:2710379	S
chrec2:3978291	S
chrec2:4547370	S
chrec2:3519584	S
chrec2:2054475	S
chrec2:3563312	S
chrec2:3113697	S
chrec2:153171	S
chrec2:1573070	S
chrec2:2460565	S
chrec2:3336002	S
chrec2:456260	S
chrec2:3992045	S
chrec2:3610039	S
chrec2:2740473	S
chrec2:2053571	S
chrec2:1672599	S
chrec2:762321	S
chrec2:1059442	S
chrec2:791454	S
chrec2:2572272	S
chrec2:737129	S
chrec2:3242601	S
chrec2:1634397	S
chrec2:3050841	S
chrec2:1488129	S
chrec2:229601	S
chrec2:4098177	S
chrec2:1351336	S
chrec2:980350	S
chrec2:1134881	S
chrec2:1582529	S
chrec2:1493052	S
chrec2:3834110	S
chrec2:3312062	S
chrec2:2470284	S
chrec2:4003536	S
chrec2:4147575	S
chrec2:3081552	S
chrec2:3576224	S
chrec2:2463569	S
chrec2:3591100	S
chrec2:3917802	S
chrec2:2346221	S
chrec2:4622954	S
chrec2:1949424	S
chrec2:4093643	S
chrec2:1397227	S
chrec2:692764	S
chrec2:2528223	S
chrec2:1162374	S
chrec2:2101158	S
chrec2:3641790	S
chrec2:1289321	S
chrec2:3611992	S
chrec2:3248558	S
chrec2:2440772	S
chrec2:4397660	S
chrec2:4048881	S
chrec2:3376480	S
chrec2:932659	S
chrec2:1099993	S
chrec2:4363430	S
chrec2:3744944	S
chrec2:833192	S
chrec2:2300947	S
chrec2:1402255	S
chrec2:4621821	S
chrec2:4478354	S
chrec2:2353680	S
chrec2:1388550	S
chrec2:1641681	S
chrec2:3701129	S
chrec2:4374350	S
chrec2:4372401	S
chrec2:1636200	S
chrec2:2433765	S
chrec2:1264224	S
chrec2:4488980	S
chrec2:3992647	S
chrec2:3851367	S
chrec2:2027039	S
chrec2:2404547	S
chrec2:3762620	S
chrec2:2906568	S
chrec2:2642710	S
chrec2:1100784	S
chrec2:1358948	S
chrec2:2859493	S
chrec2:2764751	S
chrec2:1137368	S
chrec2:2347502	S
chrec2:2330720	S
chrec2:3697228	S
chrec2:2003982	S
chrec2:1612976	S
chrec2:4238695	S
chrec2:3058494	S
chrec2:3556504	S
chrec2:3262550	S
chrec2:1088895	S
chrec2:3852340	S
chrec2:3343450	S
chrec2:2048056	S
chrec2:657909	S
chrec2:4487247	S
chrec2:673084	S
chrec2:1908753	S
chrec2:1952675	S
chrec2:4035171	S
chrec2:1284967	S
chrec2:3128445	S
chrec2:4421049	S
chrec2:2412750	S
chrec2:1170376	S
chrec2:3272645	S
chrec2:3657555	S
chrec2:741054	S
chrec2:4349119	S
chrec2:419852	S
chrec2:1243281	S
chrec2:2140906	S
chrec2:1131473	S
chrec2:1309177	S
chrec2:3537439	S
chrec2:4638374	S
chrec2:4140469	S
chrec2:1125523	S
chrec2:1160206	S
chrec2:3443297	S
chrec2:188558	S
chrec2:14457	S
chrec2:4380539	S
chrec2:2704325	S
chrec2:455611	S
chrec2:2701355	S
chrec2:673965	S
chrec2:4154553	S
chrec2:3317258	S
chrec2:3543834	S
chrec2:2602530	S
chrec2:4005761	S
chrec2:3132646	S
chrec2:4377581	S
chrec2:897093	S
chrec2:4534650	S
chrec2:950227	S
chrec2:1137024	S
chrec2:3631874	S
chrec2:549053	S
chrec2:1557582	S
chrec2:4174025	S
chrec2:1100486	S
chrec2:3485439	S
chrec2:3572375	S
chrec2:1711370	S
chrec2:3895346	S
chrec2:3527107	S
chrec2:496565	S
chrec2:106040	S
chrec2:440505	S
chrec2:1221593	S
chrec2:3544607	S
chrec2:4266301	S
chrec2:1558929	S
chrec2:3294812	S
chrec2:4086408	S
chrec2:3808076	S
chrec2:585041	S
chrec2:2837428	S
chrec2:2261181	S
chrec2:4225907	S
chrec2:2179576	S
chrec2:2152745	S
chrec2:2330046	S
chrec2:59246	S
chrec2:1434522	S
chrec2:1056121	S
chrec2:1232597	S
chrec2:3296270	S
chrec2:3929794	S
chrec2:3393645	S
chrec2:2065401	S
chrec2:159169	S
chrec2:3342469	S
chrec2:2341897	S
chrec2:2084983	S
chrec2:4645116	S
chrec2:506506	S
chrec2:102946	S
chrec2:711931	S
chrec2:1308759	S
chrec2:4038744	S
chrec2:2682646	S
chrec2:4149385	S
chrec2:2452402	S
chrec2:4127952	S
chrec2:1219942	S
chrec2:2751628	S
chrec2:4164796	S
chrec2:594265	S
chrec2:75569	S
chrec2:1527071	S
chrec2:2257515	S
chrec2:1093981	S
chrec2:415207	S
chrec2:2366649	S
chrec2:1378272	S
chrec2:3851744	S
chrec2:242383	S
chrec2:3015649	S
chrec2:434671	S
chrec2:2754056	S
chrec2:2407754	S
chrec2:2803430	S
chrec2:3382095	S
chrec2:3342055	S
chrec2:3551059	S
chrec2:13655	S
chrec2:559079	S
chrec2:2574221	S
chrec2:2328723	S
chrec2:1156959	S
chrec2:3688007	S
chrec2:1455942	S
chrec2:3439843	S
chrec2:2802757	S
chrec2:3801425	S
chrec2:3557723	S
chrec2:78568	S
chrec2:78043	S
chrec2:2240900	S
chrec2:4062142	S
chrec2:23429	S
chrec2:3047772	S
chrec2:4414350	S
chrec2:911450	S
chrec2:2456552	S
chrec2:2325950	S
chrec2:2642043	S
chrec2:4256808	S
chrec2:2865736	S
chrec2:2400245	S
chrec2:2614659	S
chrec2:2028447	S
chrec2:2350405	S
chrec2:2054646	S
chrec2:3916803	S
chrec2:3712617	S
chrec2:4468957	S
chrec2:4268752	S
chrec2:1682652	S
chrec2:2107070	S
chrec2:528600	S
chrec2:4094004	S
chrec2:3848145	S
chrec2:1826853	S
chrec2:857425	S
chrec2:4298683	S
chrec2:652431	S
chrec2:2158254	S
chrec2:1291704	S
chrec2:103538	S
chrec2:1803068	S
chrec2:103253	S
chrec2:3452330	S
chrec2:3164410	S
chrec2:3334250	S
chrec2:142510	S
chrec2:3476981	S
chrec2:3278149	S
chrec2:2192376	S
chrec2:579305	S
chrec2:1473960	S
chrec2:4142875	S
chrec2:3219357	S
chrec2:4392303	S
chrec2:4252418	S
chrec2:4509579	S
chrec2:1321779	S
chrec2:2578	S
chrec2:1159000	S
chrec2:1904621	S
chrec2:2895284	S
chrec2:4543257	S
chrec2:2751755	S
chrec2:2203605	S
chrec2:2246575	S
chrec2:2898555	S
chrec2:754605	S
chrec2:573401	S
chrec2:3927355	S
chrec2:3671828	S
chrec2:2781562	S
chrec2:3966509	S
chrec2:4298205	S
chrec2:2083472	S
chrec2:3079109	S
chrec2:459941	S
chrec2:3211874	S
chrec2:4639160	S
chrec2:1086179	S
chrec2:1453020	S
chrec2:3283698	S
chrec2:1685969	S
chrec2:79069	S
chrec2:1539402	S
chrec2:252579	S
chrec2:1437568	S
chrec2:1396628	S
chrec2:3993139	S
chrec2:2120580	S
chrec2:993019	S
chrec2:3412853	S
chrec2:2381083	S
chrec2:2591830	S
chrec2:4044024	S
chrec2:3386571	S
chrec2:270900	S
chrec2:4022677	S
chrec2:4025670	S
chrec2:4164142	S
chrec2:1378853	S
chrec2:2549630	S
chrec2:3674023	S
chrec2:3080293	S
chrec2:1523298	S
chrec2:1442329	S
chrec2:4438036	S
chrec2:2471053	S
chrec2:916457	S
chrec2:3200319	S
chrec2:19245	S
chrec2:2539057	S
chrec2:2806496	S
chrec2:3322514	S
chrec2:2288408	S
chrec2:3518348	S
chrec2:3969134	S
chrec2:4452634	S
chrec2:2224006	S
chrec2:4299930	S
chrec2:1562775	S
chrec2:3013741	S
chrec2:2599545	S
chrec2:1033335	S
chrec2:3585098	S
chrec2:1971621	S
chrec2:398979	S
chrec2:1266671	S
chrec2:2472525	S
chrec2:1946829	S
chrec2:2618123	S
chrec2:3367101	S
chrec2:2706578	S
chrec2:4378071	S
chrec2:2085791	S
chrec2:3079385	S
chrec2:3178205	S
chrec2:3470385	S
chrec2:479923	S
chrec2:2659056	S
chrec2:3720754	S
chrec2:3723574	S
chrec2:2487862	S
chrec2:624725	S
chrec2:3028061	S
chrec2:812804	S
chrec2:903803	S
chrec2:2382705	S
chrec2:3789099	S
chrec2:3969630	S
chrec2:3907348	S
chrec2:1567742	S
chrec2:2332880	S
chrec2:4389998	S
chrec2:1092852	S
chrec2:204742	S
chrec2:3771957	S
chrec2:3477200	S
chrec2:4260655	S
chrec2:833058	S
chrec2:3186195	S
chrec2:4141290	S
chrec2:4071876	S
chrec2:440152	S
chrec2:1140401	S
chrec2:2394282	S
chrec2:219601	S
chrec2:4242376	S
chrec2:1107882	S
chrec2:4234452	S
chrec2:2905055	S
chrec2:3455620	S
chrec2:20719	S
chrec2:3559680	S
chrec2:4396874	S
chrec2:2643040	S
chrec2:2013012	S
chrec2:1733623	S
chrec2:3995464	S
chrec2:581134	S
chrec2:71350	S
chrec2:3835463	S
chrec2:3138750	S
chrec2:4531599	S
chrec2:2203079	S
chrec2:3818383	S
chrec2:4454051	S
chrec2:199597	S
chrec2:2446052	S
chrec2:131715	S
chrec2:202945	S
chrec2:1959675	S
chrec2:2015551	S
chrec2:875024	S
chrec2:867174	S
chrec2:842316	S
chrec2:3856534	S
chrec2:2591130	S
chrec2:3962005	S
chrec2:2867607	S
chrec2:2754157	S
chrec2:2420300	S
chrec2:1385615	S
chrec2:246161	S
chrec2:2359646	S
chrec2:2157448	S
chrec2:3772083	S
chrec2:2350643	S
chrec2:900806	S
chrec2:4425400	S
chrec2:3214569	S
chrec2:2590023	S
chrec2:120425	S
chrec2:1859892	S
chrec2:3092252	S
chrec2:598000	S
chrec2:4109802	S
chrec2:2732493	S
chrec2:2290572	S
chrec2:4399755	S
chrec2:3487382	S
chrec2:4081319	S
chrec2:2644729	S
chrec2:3446191	S
chrec2:3759651	S
chrec2:2399499	S
chrec2:4114376	S
chrec2:3755032	S
chrec2:1150021	S
chrec2:1515400	S
chrec2:3294628	S
chrec2:2591598	S
chrec2:1013855	S
chrec2:4256446	S
chrec2:1490674	S
chrec2:4359174	S
chrec2:4223621	S
chrec2:3957398	S
chrec2:514225	S
chrec2:474603	S
chrec2:3471855	S
chrec2:98046	S
chrec2:3212048	S
chrec2:2660588	S
chrec2:4381125	S
chrec2:3325078	S
chrec2:3644420	S
chrec2:1170685	S
chrec2:198739	S
chrec2:4419081	S
chrec2:1572823	S
chrec2:2617531	S
chrec2:1744108	S
chrec2:373052	S
chrec2:3207857	S
chrec2:4032930	S
chrec2:2815869	S
chrec2:3336845	S
chrec2:3634930	S
chrec2:3722063	S
chrec2:258898	S
chrec2:2381805	S
chrec2:4342779	S
chrec2:2511376	S
chrec2:2055342	S
chrec2:4338167	S
chrec2:1047599	S
chrec2:2923573	S
chrec2:1642848	S
chrec2:2597500	S
chrec2:779916	S
chrec2:986215	S
chrec2:2835100	S
chrec2:3789406	S
chrec2:1387057	S
chrec2:2703354	S
chrec2:3845895	S
chrec2:1659781	S
chrec2:185944	S
chrec2:2865483	S
chrec2:1998674	S
chrec2:3753641	S
chrec2:1226763	S
chrec2:3295777	S
chrec2:3929677	S
chrec2:3437489	S
chrec2:2361765	S
chrec2:2963967	S
chrec2:3618955	S
chrec2:708502	S
chrec2:2389377	S
chrec2:3929331	S
chrec2:4485322	S
chrec2:3922920	S
chrec2:923601	S
chrec2:750205	S
chrec2:2009631	S
chrec2:4473403	S
chrec2:3400356	S
chrec2:4159117	S
chrec2:4080434	S
chrec2:2504632	S
chrec2:2625877	S
chrec2:3620153	S
chrec2:29356	S
chrec2:3696302	S
chrec2:3317842	S
chrec2:1146099	S
chrec2:3712344	S
chrec2:3550740	S
chrec2:3405608	S
chrec2:3672742	S
chrec2:4549720	S
chrec2:94771	S
chrec2:204204	S
chrec2:3461386	S
chrec2:919386	S
chrec2:4604093	S
chrec2:113598	S
chrec2:2640147	S
chrec2:3288799	S
chrec2:2482399	S
chrec2:3017175	S
chrec2:2258444	S
chrec2:1969078	S
chrec2:3474496	S
chrec2:2310093	S
chrec2:3071383	S
chrec2:4114954	S
chrec2:3316967	S
chrec2:2817877	S
chrec2:2057265	S
chrec2:3310141	S
chrec2:4491129	S
chrec2:4125408	S
chrec2:3337039	S
chrec2:2081262	S
chrec2:2637436	S
chrec2:2840798	S
chrec2:2487383	S
chrec2:1436324	S
chrec2:919535	S
chrec2:2806308	S
chrec2:2866009	S
chrec2:3910583	S
chrec2:3707264	S
chrec2:2815055	S
chrec2:3842005	S
chrec2:2045773	S
chrec2:638621	S
chrec2:3327451	S
chrec2:1315803	S
chrec2:3825677	S
chrec2:2939403	S
chrec2:1696129	S
chrec2:1140605	S
chrec2:1783134	S
chrec2:2142236	S
chrec2:205997	S
chrec2:2551001	S
chrec2:1657470	S
chrec2:3695240	S
chrec2:4396910	S
chrec2:4611187	S
chrec2:3461371	S
chrec2:2523374	S
chrec2:3654396	S
chrec2:262000	S
chrec2:2523776	S
chrec2:3725948	S
chrec2:1032201	S
chrec2:3108943	S
chrec2:2526294	S
chrec2:1032240	S
chrec2:3920218	S
chrec2:4367376	S
chrec2:3756137	S
chrec2:2817425	S
chrec2:2922772	S
chrec2:1994393	S
chrec2:2526260	S
chrec2:2817463	S
chrec2:236838	S
chrec2:4167449	S
chrec2:4194245	S
chrec2:2064314	S
chrec2:2060338	S
chrec2:3428885	S
chrec2:3457075	S
chrec2:1303008	S
chrec2:2089365	S
chrec2:780856	S
chrec2:4166884	S
chrec2:4039491	S
chrec2:3829045	S
chrec2:4195274	S
chrec2:926503	S
chrec2:4430810	S
chrec2:3307021	S
chrec2:4431174	S
chrec2:1802602	S
chrec2:3692622	S
chrec2:3333370	S
chrec2:4198295	S
chrec2:3378832	S
chrec2:3326069	S
chrec2:3457990	S
chrec2:2941405	S
chrec2:3509823	S
chrec2:2289476	S
chrec2:21171	S
chrec2:3458382	S
chrec2:190263	S
chrec2:3451670	S
chrec2:2662626	S
chrec2:3377997	S
chrec2:4121087	S
chrec2:1020564	S
chrec2:3509785	S
chrec2:3311692	S
chrec2:4190108	S
chrec2:433877	S
chrec2:1801609	S
chrec2:1302422	S
chrec2:1307868	S
chrec2:3653823	S
chrec2:454321	S
chrec2:106460	S
chrec2:227536	S
chrec2:3635547	S
chrec2:4170015	S
chrec2:21069	S
chrec2:4192145	S
chrec2:3424859	S
chrec2:4335734	S
chrec2:3920594	S
chrec2:4192829	S
chrec2:3459809	S
chrec2:3691198	S
chrec2:4196577	S
chrec2:2726061	S
chrec2:4215411	S
chrec2:3597384	S
chrec2:3466261	S
chrec2:4189601	S
chrec2:1990105	S
chrec2:2727350	S
chrec2:4186932	S
chrec2:1050927	S
chrec2:1153377	S
chrec2:3456777	S
chrec2:4410820	S
chrec2:3066834	S
chrec2:3193542	S
chrec2:1643703	S
chrec2:4191847	S
chrec2:4169866	S
chrec2:3210997	S
chrec2:227730	S
chrec2:2708734	S
chrec2:964246	S
chrec2:123170	S
chrec2:675239	S
chrec2:2908358	S
chrec2:1492460	S
chrec2:2562926	S
chrec2:3459958	S
chrec2:2563077	S
chrec2:3448691	S
chrec2:190048	S
chrec2:4193278	S
chrec2:4189918	S
chrec2:3054563	S
chrec2:1303951	S
chrec2:4197649	S
chrec2:2099414	S
chrec2:1303509	S
chrec2:1997268	S
chrec2:4199745	S
chrec2:125086	S
chrec2:3597189	S
chrec2:2316136	S
chrec2:3710416	S
chrec2:3853496	S
chrec2:3691005	S
chrec2:3449480	S
chrec2:1864804	S
chrec2:4168215	S
chrec2:3209353	S
chrec2:3243448	S
chrec2:3467542	S
chrec2:2064771	S
chrec2:4335542	S
chrec2:202581	S
chrec2:195054	S
chrec2:199848	S
chrec2:3307824	S
chrec2:3754175	S
chrec2:3456571	S
chrec2:3424666	S
chrec2:106995	S
chrec2:3598667	S
chrec2:657673	S
chrec2:3578012	S
chrec2:3426140	S
chrec2:2315068	S
chrec2:4336489	S
chrec2:106777	S
chrec2:963935	S
chrec2:3466068	S
chrec2:3717828	S
chrec2:4214129	S
chrec2:129005	S
chrec2:3458605	S
chrec2:3318178	S
chrec2:3307705	S
chrec2:3307232	S
chrec2:3754392	S
chrec2:781823	S
chrec2:3715444	S
chrec2:2754482	S
chrec2:2526729	S
chrec2:781600	S
chrec2:3476288	S
chrec2:3900819	S
chrec2:962880	S
chrec2:781298	S
chrec2:3823828	S
chrec2:2632737	S
chrec2:2725867	S
chrec2:3399822	S
chrec2:2116458	S
chrec2:3452616	S
chrec2:782031	S
chrec2:2946344	S
chrec2:963764	S
chrec2:933603	S
chrec2:3378349	S
chrec2:4193129	S
chrec2:259355	S
chrec2:4154398	S
chrec2:107269	S
chrec2:3692374	S
chrec2:3054676	S
chrec2:3450808	S
chrec2:4215601	S
chrec2:2636349	S
chrec2:3819085	S
chrec2:2804941	S
chrec2:157794	S
chrec2:4121995	S
chrec2:176778	S
chrec2:3145150	S
chrec2:4644873	S
