### ChExMix output
#Replicate	ParentCond	Name	Index	SigCount	CtrlCount	CtrlScaling	SignalFraction
#Replicate	SAMPLE	SAMPLE:1	0	3649046.0	5052701.0	0.655	0.599
#
#Point	SAMPLE:1_Sig	SAMPLE:1_Ctrl	SAMPLE:1_log2Fold	SAMPLE:1_log2Q
chrec2:3873506	110.9	17.9	3.241	-44.830
chrec2:3836081	110.9	7.8	4.446	-44.831
chrec2:1243699	110.7	23.4	2.854	-44.832
chrec2:3857716	145.6	66.8	1.734	-44.607
chrec2:3628970	180.2	96.3	1.514	-44.510
chrec2:733862	170.2	87.5	1.569	-44.506
chrec2:4076380	113.7	41.0	2.082	-44.420
chrec2:4065761	215.9	131.7	1.323	-44.077
chrec2:1427120	125.4	49.2	1.961	-44.034
chrec2:719522	119.5	45.0	2.020	-43.840
chrec2:3874379	118.8	45.7	1.988	-43.841
chrec2:3299797	141.2	63.4	1.766	-43.715
chrec2:4174719	109.0	34.0	2.289	-43.654
chrec2:3789646	127.8	52.9	1.884	-43.549
chrec2:3342106	191.0	109.8	1.408	-43.399
chrec2:2918895	124.1	49.3	1.940	-43.375
chrec2:3819723	119.5	46.6	1.969	-43.228
chrec2:820262	118.3	44.8	2.011	-43.167
chrec2:3464352	116.5	43.3	2.039	-43.115
chrec2:3003348	113.5	42.3	2.033	-43.073
chrec2:3772705	179.3	98.1	1.480	-43.039
chrec2:3813085	136.6	59.6	1.808	-42.830
chrec2:601135	108.3	28.2	2.552	-42.488
chrec2:3091543	146.5	69.0	1.696	-42.451
chrec2:1921900	112.4	42.6	2.010	-42.390
chrec2:19656	127.9	53.6	1.864	-42.357
chrec2:4433581	135.2	59.7	1.788	-42.202
chrec2:3712925	245.1	165.7	1.175	-41.898
chrec2:526158	129.0	56.4	1.804	-41.828
chrec2:631786	135.6	61.8	1.742	-41.712
chrec2:4540681	112.0	42.1	2.021	-41.711
chrec2:455849	155.8	78.0	1.608	-41.677
chrec2:3530248	109.6	40.4	2.049	-41.669
chrec2:3585384	208.2	129.0	1.301	-41.583
chrec2:3827113	196.6	118.5	1.340	-41.535
chrec2:4026756	145.7	71.2	1.643	-41.410
chrec2:3202854	107.9	35.4	2.216	-41.340
chrec2:892346	107.8	36.6	2.169	-41.341
chrec2:2589814	107.2	11.6	3.819	-41.342
chrec2:1400383	161.4	84.7	1.540	-41.267
chrec2:4270654	144.2	69.8	1.656	-41.250
chrec2:4452504	199.2	121.6	1.321	-40.953
chrec2:1635851	168.3	91.8	1.484	-40.563
chrec2:77349	163.5	87.0	1.519	-40.520
chrec2:3744313	111.7	43.7	1.962	-40.426
chrec2:3986453	109.6	42.1	1.989	-40.363
chrec2:3870640	107.0	8.9	4.200	-40.200
chrec2:1634182	106.7	24.8	2.712	-40.201
chrec2:3842248	106.4	31.5	2.367	-40.202
chrec2:4538451	106.3	38.2	2.084	-40.203
chrec2:71305	130.2	58.3	1.769	-40.201
chrec2:3934158	129.8	59.4	1.737	-40.202
chrec2:1999007	269.2	194.3	1.080	-40.188
chrec2:2061972	1626.2	1902.7	0.383	-39.965
chrec2:2815530	130.5	60.6	1.715	-39.722
chrec2:4401769	178.4	104.9	1.376	-39.545
chrec2:743206	105.8	33.4	2.273	-39.074
chrec2:3073896	121.1	52.0	1.829	-39.052
chrec2:3927409	116.0	50.3	1.814	-38.173
chrec2:567639	104.7	31.2	2.354	-37.955
chrec2:162072	128.5	59.8	1.712	-37.874
chrec2:2741471	119.5	51.9	1.813	-37.782
chrec2:3104291	123.5	57.8	1.706	-37.573
chrec2:376754	150.5	82.4	1.479	-37.474
chrec2:279088	103.7	36.2	2.127	-36.851
chrec2:3324196	118.6	54.0	1.744	-36.663
chrec2:9256	169.3	102.0	1.341	-36.452
chrec2:4132923	122.4	56.5	1.725	-36.342
chrec2:663141	110.6	48.0	1.813	-36.135
chrec2:4504627	127.3	63.8	1.606	-35.790
chrec2:1007603	102.6	36.0	2.118	-35.761
chrec2:4495445	102.0	23.2	2.746	-35.762
chrec2:1923785	142.9	77.6	1.490	-35.747
chrec2:3976433	153.6	88.2	1.411	-35.541
chrec2:2535701	149.6	83.0	1.460	-35.452
chrec2:3472427	106.9	44.3	1.882	-35.261
chrec2:3672172	180.4	113.1	1.284	-35.220
chrec2:3295582	140.7	75.0	1.517	-34.983
chrec2:2091307	301.8	244.6	0.913	-34.734
chrec2:3840053	102.0	33.4	2.219	-34.688
chrec2:3634118	101.9	35.4	2.133	-34.689
chrec2:3841287	101.7	5.5	4.818	-34.689
chrec2:4598626	101.5	37.3	2.054	-34.690
chrec2:3289534	116.7	55.9	1.671	-34.360
chrec2:3954764	125.1	63.0	1.599	-34.024
chrec2:1229262	100.3	33.1	2.209	-33.625
chrec2:65817	100.1	35.5	2.106	-33.626
chrec2:4062173	131.4	69.4	1.530	-33.625
chrec2:2940382	106.1	48.3	1.744	-32.984
chrec2:3975036	165.4	105.2	1.263	-32.804
chrec2:4076606	117.9	60.8	1.566	-31.897
chrec2:898362	104.1	47.5	1.741	-31.739
chrec2:4056249	121.1	63.8	1.534	-31.697
chrec2:1903634	98.4	12.5	3.583	-31.539
chrec2:2489807	98.3	28.2	2.412	-31.540
chrec2:1313984	99.4	45.7	1.730	-31.450
chrec2:4208408	117.3	59.7	1.584	-31.317
chrec2:2070373	259.8	208.7	0.926	-31.134
chrec2:2997081	109.1	54.5	1.612	-30.583
chrec2:1919441	118.2	63.8	1.499	-30.554
chrec2:1442533	97.9	27.0	2.466	-30.519
chrec2:1484720	97.5	22.0	2.761	-30.520
chrec2:1796866	97.4	39.1	1.927	-30.521
chrec2:927964	97.3	40.7	1.868	-30.522
chrec2:99361	139.3	83.1	1.354	-30.075
chrec2:4040638	112.8	59.2	1.540	-29.971
chrec2:4343490	101.6	47.6	1.704	-29.906
chrec2:778111	150.6	96.0	1.259	-29.882
chrec2:4506708	131.8	77.7	1.372	-29.707
chrec2:2077983	202.0	148.2	1.056	-29.652
chrec2:2921686	109.3	55.1	1.598	-29.594
chrec2:4508720	96.9	14.8	3.322	-29.517
chrec2:3433450	96.8	34.7	2.091	-29.518
chrec2:2291932	96.6	31.7	2.216	-29.519
chrec2:150385	96.5	29.8	2.305	-29.520
chrec2:201468	299.6	259.2	0.819	-29.494
chrec2:817106	102.7	49.3	1.669	-29.475
chrec2:2816158	173.1	119.4	1.146	-28.956
chrec2:2859887	95.6	29.9	2.288	-28.526
chrec2:2306880	95.2	14.4	3.339	-28.527
chrec2:2717712	111.4	61.0	1.479	-28.460
chrec2:3531629	102.4	51.0	1.616	-28.459
chrec2:2742236	127.4	75.9	1.356	-28.425
chrec2:3439005	105.3	54.0	1.574	-28.246
chrec2:1278024	117.8	66.5	1.435	-28.184
chrec2:3679720	132.7	79.4	1.349	-28.061
chrec2:981427	95.6	47.1	1.631	-27.932
chrec2:3326588	260.8	218.8	0.863	-27.895
chrec2:2718569	94.9	27.8	2.379	-27.552
chrec2:1397783	94.9	35.3	2.035	-27.553
chrec2:3634225	94.8	43.9	1.721	-27.554
chrec2:3363780	94.1	30.7	2.227	-27.555
chrec2:3802612	94.1	38.6	1.894	-27.556
chrec2:1827537	94.1	20.5	2.807	-27.556
chrec2:778533	195.4	146.7	1.023	-27.266
chrec2:2411486	108.1	58.1	1.505	-27.136
chrec2:1413169	98.1	49.8	1.589	-27.104
chrec2:2316932	114.2	64.6	1.432	-26.880
chrec2:3363321	94.0	35.5	2.012	-26.593
chrec2:881079	93.4	15.7	3.183	-26.594
chrec2:1493203	93.4	23.6	2.596	-26.595
chrec2:2786499	93.3	15.9	3.164	-26.595
chrec2:3199821	117.8	69.8	1.366	-26.471
chrec2:4624689	138.0	88.8	1.245	-26.452
chrec2:2817331	318.2	290.0	0.743	-26.296
chrec2:2103480	228.3	186.3	0.903	-26.119
chrec2:2341469	117.5	68.7	1.384	-25.942
chrec2:2281126	451.7	456.0	0.596	-25.900
chrec2:4120067	98.5	52.9	1.506	-25.759
chrec2:3085886	204.9	162.0	0.949	-25.661
chrec2:3266966	92.9	11.0	3.682	-25.650
chrec2:2494174	92.8	35.4	2.002	-25.651
chrec2:578122	92.4	26.3	2.421	-25.652
chrec2:4300610	92.2	12.2	3.532	-25.652
chrec2:1006903	195.3	154.0	0.953	-25.371
chrec2:395767	97.7	52.9	1.493	-25.195
chrec2:3975634	165.1	122.0	1.046	-25.159
chrec2:2092086	152.9	107.7	1.116	-25.143
chrec2:4543579	91.9	35.7	1.974	-24.719
chrec2:4263931	91.8	10.4	3.750	-24.719
chrec2:3013846	91.7	26.9	2.377	-24.720
chrec2:1997693	91.5	37.0	1.915	-24.721
chrec2:3015038	91.5	26.2	2.415	-24.722
chrec2:28324	91.4	22.6	2.628	-24.723
chrec2:4583934	91.0	26.1	2.413	-24.724
chrec2:3649973	284.9	257.9	0.753	-24.012
chrec2:2666537	90.8	29.2	2.248	-23.802
chrec2:4005359	90.5	31.0	2.155	-23.803
chrec2:1554424	90.5	22.5	2.618	-23.804
chrec2:3481792	90.2	16.0	3.106	-23.805
chrec2:1808047	90.1	25.6	2.423	-23.806
chrec2:2354812	91.8	49.9	1.488	-23.659
chrec2:552378	103.1	60.1	1.388	-23.531
chrec2:1610749	96.3	54.0	1.444	-23.183
chrec2:3459509	1714.2	2168.9	0.270	-22.996
chrec2:40949	89.9	38.8	1.822	-22.902
chrec2:1663572	89.7	27.3	2.323	-22.903
chrec2:1792954	89.4	15.0	3.186	-22.904
chrec2:3839393	89.3	14.9	3.195	-22.904
chrec2:51967	107.9	66.9	1.299	-22.884
chrec2:2437341	110.7	70.2	1.267	-22.847
chrec2:3394291	101.0	60.9	1.338	-22.472
chrec2:3474539	194.4	161.7	0.875	-22.294
chrec2:2060219	670.2	753.9	0.440	-22.287
chrec2:2113445	165.8	128.8	0.974	-22.175
chrec2:3446684	159.2	121.3	1.002	-22.160
chrec2:253430	88.8	28.8	2.236	-22.019
chrec2:3204948	88.4	23.1	2.548	-22.019
chrec2:1594188	88.3	29.4	2.194	-22.020
chrec2:2325363	88.2	23.4	2.525	-22.021
chrec2:2465947	88.0	11.7	3.524	-22.022
chrec2:3841060	88.0	7.2	4.228	-22.023
chrec2:500478	133.3	93.3	1.124	-21.991
chrec2:1981841	91.7	53.0	1.402	-21.881
chrec2:3939994	104.2	64.5	1.301	-21.629
chrec2:3834391	106.8	67.9	1.263	-21.604
chrec2:3439339	88.4	49.1	1.457	-21.440
chrec2:3346983	99.0	60.6	1.317	-21.435
chrec2:1152517	122.8	84.6	1.147	-21.412
chrec2:1954380	117.4	78.1	1.198	-21.362
chrec2:4383685	87.9	36.1	1.896	-21.153
chrec2:3397689	87.8	37.6	1.831	-21.154
chrec2:3868480	87.6	26.9	2.312	-21.155
chrec2:238215	87.6	8.7	3.937	-21.156
chrec2:1508461	87.6	28.7	2.219	-21.156
chrec2:4142675	87.5	33.0	2.014	-21.157
chrec2:3217981	87.4	31.9	2.064	-21.158
chrec2:2543444	87.3	19.2	2.790	-21.159
chrec2:2233921	87.1	20.0	2.733	-21.160
chrec2:173368	117.9	79.9	1.171	-21.142
chrec2:2406443	185.6	152.7	0.891	-21.068
chrec2:3398295	157.6	122.3	0.976	-20.771
chrec2:2599081	87.0	36.4	1.867	-20.302
chrec2:2970206	86.8	42.1	1.652	-20.303
chrec2:1156455	86.5	35.0	1.914	-20.303
chrec2:4505558	86.3	28.4	2.215	-20.304
chrec2:4035014	96.4	62.2	1.242	-19.641
chrec2:1963828	85.6	31.9	2.033	-19.460
chrec2:2166361	85.5	37.0	1.819	-19.461
chrec2:2238447	85.4	17.2	2.922	-19.462
chrec2:880916	85.4	30.4	2.099	-19.463
chrec2:3826667	85.3	50.3	1.372	-19.464
chrec2:3908656	85.0	38.7	1.746	-19.464
chrec2:893334	85.0	38.4	1.756	-19.465
chrec2:1771627	85.0	41.4	1.648	-19.466
chrec2:3758572	207.4	183.8	0.784	-19.465
chrec2:188775	111.8	78.6	1.118	-19.028
chrec2:2779977	85.4	50.9	1.357	-18.996
chrec2:1803074	115.7	83.8	1.075	-18.879
chrec2:3037960	100.8	68.4	1.170	-18.675
chrec2:2390056	84.4	29.7	2.117	-18.642
chrec2:1394265	84.1	15.4	3.058	-18.642
chrec2:2717638	115.2	82.8	1.085	-18.431
chrec2:200383	140.0	110.9	0.946	-18.347
chrec2:460750	102.8	70.8	1.148	-18.232
chrec2:579426	83.6	28.1	2.183	-17.832
chrec2:3839662	83.6	25.0	2.351	-17.833
chrec2:1254757	83.3	31.7	2.003	-17.834
chrec2:605463	83.2	17.0	2.898	-17.835
chrec2:1507845	101.6	71.3	1.121	-17.768
chrec2:208313	87.2	55.9	1.251	-17.673
chrec2:2658797	133.6	106.5	0.936	-17.589
chrec2:672306	124.2	95.7	0.986	-17.452
chrec2:3772035	89.3	58.9	1.210	-17.182
chrec2:1105664	98.4	70.1	1.098	-17.053
chrec2:3706783	82.8	36.7	1.783	-17.043
chrec2:3842510	82.8	43.0	1.554	-17.044
chrec2:1622677	82.8	22.4	2.495	-17.045
chrec2:3250904	82.6	28.3	2.158	-17.046
chrec2:1097105	82.5	20.2	2.637	-17.047
chrec2:2109111	82.2	30.0	2.062	-17.047
chrec2:697563	91.3	61.7	1.175	-16.725
chrec2:164219	81.9	37.6	1.732	-16.268
chrec2:2232407	81.7	15.7	2.987	-16.269
chrec2:1260300	81.7	33.5	1.898	-16.270
chrec2:947279	81.7	42.5	1.553	-16.271
chrec2:3057985	81.6	41.9	1.573	-16.272
chrec2:1124889	81.5	42.7	1.543	-16.272
chrec2:4424752	81.3	44.4	1.482	-16.273
chrec2:4200856	87.4	58.9	1.179	-16.225
chrec2:3341553	118.9	93.5	0.957	-15.967
chrec2:2082867	137.6	115.0	0.869	-15.604
chrec2:2986355	80.9	18.5	2.739	-15.513
chrec2:4495669	80.9	33.9	1.864	-15.513
chrec2:986383	80.9	44.7	1.465	-15.514
chrec2:2414258	80.8	38.6	1.675	-15.515
chrec2:2985810	80.6	9.9	3.634	-15.516
chrec2:1004873	80.4	32.8	1.904	-15.516
chrec2:578398	80.1	33.0	1.887	-15.517
chrec2:78477	97.1	71.2	1.057	-15.514
chrec2:3388781	87.5	62.3	1.101	-15.329
chrec2:1397694	88.3	63.6	1.084	-15.127
chrec2:4530320	80.0	11.8	3.374	-14.773
chrec2:4060739	79.6	27.0	2.169	-14.774
chrec2:2737209	79.5	41.6	1.545	-14.775
chrec2:4475633	79.5	38.6	1.652	-14.776
chrec2:883199	79.3	47.7	1.345	-14.776
chrec2:3842026	79.3	42.5	1.509	-14.777
chrec2:2269522	79.2	52.9	1.192	-14.778
chrec2:2855494	79.0	24.0	2.330	-14.779
chrec2:3981835	78.9	23.3	2.371	-14.050
chrec2:2763972	78.7	22.3	2.431	-14.050
chrec2:1906480	78.7	22.2	2.432	-14.051
chrec2:3709538	78.5	19.8	2.597	-14.052
chrec2:1653910	78.3	15.2	2.977	-14.053
chrec2:1666835	78.1	30.4	1.972	-14.053
chrec2:240190	78.0	22.7	2.390	-14.054
chrec2:34177	78.0	18.9	2.654	-14.055
chrec2:3165953	77.9	39.7	1.584	-13.343
chrec2:1896453	77.3	31.3	1.915	-13.344
chrec2:3836012	77.3	18.5	2.671	-13.344
chrec2:4379003	77.2	12.2	3.266	-13.345
chrec2:536703	77.1	8.7	3.763	-13.346
chrec2:459087	81.9	60.6	1.045	-13.273
chrec2:3182550	137.9	123.8	0.764	-13.163
chrec2:77560	80.1	58.4	1.066	-13.014
chrec2:3795766	76.7	30.7	1.929	-12.653
chrec2:2107630	76.4	33.3	1.808	-12.654
chrec2:3755412	657.1	812.7	0.303	-12.280
chrec2:1766149	76.0	15.0	2.954	-11.977
chrec2:239375	75.9	32.2	1.846	-11.978
chrec2:49907	75.7	52.5	1.135	-11.979
chrec2:583043	75.6	7.1	4.028	-11.980
chrec2:2207722	75.5	24.0	2.262	-11.981
chrec2:3800472	75.4	48.8	1.235	-11.981
chrec2:1419121	75.2	22.9	2.328	-11.982
chrec2:1511674	75.2	13.8	3.052	-11.983
chrec2:4008131	75.1	3.6	5.007	-11.984
chrec2:4107524	119.6	105.4	0.792	-11.963
chrec2:3235919	74.8	23.4	2.284	-11.325
chrec2:1275299	74.6	19.8	2.523	-11.325
chrec2:571527	74.5	33.0	1.784	-11.326
chrec2:4015209	74.4	22.7	2.323	-11.327
chrec2:3839124	74.4	19.6	2.530	-11.328
chrec2:1648847	74.3	18.5	2.619	-11.328
chrec2:1123082	74.3	16.7	2.766	-11.329
chrec2:1654131	74.2	9.8	3.534	-11.330
chrec2:1761298	74.0	35.6	1.665	-11.331
chrec2:3120248	95.6	81.7	0.836	-11.214
chrec2:3400378	168.1	170.3	0.591	-10.849
chrec2:1784613	73.8	12.4	3.181	-10.690
chrec2:4273785	73.5	31.7	1.825	-10.691
chrec2:3521066	73.3	36.4	1.619	-10.692
chrec2:4154827	73.3	55.5	1.012	-10.692
chrec2:583692	73.1	6.6	4.077	-10.693
chrec2:2055481	96.5	85.2	0.789	-10.620
chrec2:1910290	353.7	414.8	0.380	-10.573
chrec2:515064	73.0	18.5	2.592	-10.071
chrec2:2112153	72.9	37.7	1.560	-10.071
chrec2:1699977	72.6	21.1	2.392	-10.072
chrec2:559005	72.5	25.4	2.122	-10.073
chrec2:479184	104.4	97.6	0.707	-9.826
chrec2:4208723	96.4	88.2	0.738	-9.711
chrec2:3907811	80.8	67.4	0.873	-9.674
chrec2:1019134	71.5	35.1	1.635	-9.469
chrec2:3903380	71.5	30.4	1.842	-9.470
chrec2:4146445	71.4	15.3	2.836	-9.471
chrec2:3796517	71.3	7.2	3.925	-9.472
chrec2:1438690	71.1	7.3	3.895	-9.472
chrec2:197281	163.5	172.3	0.535	-9.455
chrec2:4007326	71.0	15.5	2.807	-8.886
chrec2:3576274	70.9	15.7	2.790	-8.886
chrec2:3486310	70.9	26.8	2.010	-8.887
chrec2:1727359	70.8	24.6	2.132	-8.888
chrec2:3305338	70.6	27.9	1.951	-8.889
chrec2:957082	70.2	20.7	2.372	-8.889
chrec2:2529245	70.1	27.8	1.941	-8.890
chrec2:3873770	70.1	21.4	2.322	-8.891
chrec2:2040174	79.7	68.9	0.819	-8.831
chrec2:2156091	69.9	30.9	1.785	-8.322
chrec2:1909762	69.4	9.4	3.489	-8.323
chrec2:3641909	69.3	49.4	1.097	-8.324
chrec2:3986875	69.3	16.3	2.699	-8.325
chrec2:1031092	69.3	24.7	2.099	-8.325
chrec2:2043459	69.0	38.1	1.467	-8.326
chrec2:2069621	72.2	63.4	0.798	-8.178
chrec2:4259945	68.9	43.3	1.279	-7.776
chrec2:3559713	68.7	41.1	1.352	-7.777
chrec2:643720	68.4	22.3	2.225	-7.778
chrec2:1714081	68.4	12.7	3.035	-7.779
chrec2:3633640	68.1	24.0	2.115	-7.779
chrec2:2523674	291.0	349.6	0.345	-7.760
chrec2:3367054	68.0	34.8	1.575	-7.248
chrec2:4355246	67.4	18.5	2.472	-7.249
chrec2:2586088	67.4	27.1	1.924	-7.250
chrec2:3342711	67.3	60.5	0.764	-7.251
chrec2:3267284	67.3	8.6	3.575	-7.251
chrec2:3989300	67.1	15.5	2.724	-7.252
chrec2:2707704	163.5	181.9	0.456	-7.222
chrec2:2409272	107.1	110.5	0.564	-7.081
chrec2:1568977	66.6	23.9	2.088	-6.741
chrec2:2275631	66.4	25.6	1.983	-6.741
chrec2:2523281	95.0	98.0	0.564	-6.426
chrec2:1467774	66.0	27.1	1.895	-6.248
chrec2:3797978	65.8	20.6	2.284	-6.249
chrec2:998340	65.6	11.7	3.099	-6.250
chrec2:3094303	65.5	29.9	1.742	-6.251
chrec2:1544299	65.0	12.5	2.993	-6.251
chrec2:2941648	93.0	97.4	0.542	-6.211
chrec2:3855889	75.9	75.7	0.613	-6.188
chrec2:3613406	67.1	64.7	0.661	-6.064
chrec2:3843284	64.9	6.0	4.052	-5.779
chrec2:3824347	64.8	60.7	0.704	-5.780
chrec2:497225	64.7	36.8	1.423	-5.781
chrec2:582860	64.4	6.2	3.987	-5.781
chrec2:1107354	64.3	24.3	2.016	-5.782
chrec2:1803497	103.7	113.9	0.474	-5.695
chrec2:1469573	63.8	15.9	2.610	-5.328
chrec2:1988815	63.7	19.7	2.306	-5.328
chrec2:3874048	63.3	11.6	3.063	-5.329
chrec2:2301249	63.3	13.7	2.820	-5.330
chrec2:1262573	63.2	48.8	0.984	-5.331
chrec2:1337045	107.7	123.3	0.414	-5.007
chrec2:2740084	62.3	28.6	1.733	-4.896
chrec2:180284	62.2	17.7	2.422	-4.896
chrec2:1401023	78.0	84.5	0.494	-4.761
chrec2:2596455	101.3	114.5	0.433	-4.727
chrec2:216306	61.8	35.4	1.412	-4.482
chrec2:2069465	61.2	54.3	0.783	-4.482
chrec2:2688581	61.2	26.9	1.798	-4.483
chrec2:4474947	114.9	137.1	0.354	-4.332
chrec2:1510974	60.7	12.7	2.872	-4.087
chrec2:3071810	60.7	57.5	0.686	-4.088
chrec2:2426729	60.3	19.4	2.244	-4.089
chrec2:780926	993.5	1410.0	0.105	-3.904
chrec2:4122807	128.2	158.3	0.305	-3.850
chrec2:2980606	59.8	42.3	1.110	-3.713
chrec2:3647190	59.4	32.5	1.477	-3.714
chrec2:3712351	102.2	124.0	0.330	-3.552
chrec2:2436251	125.3	156.5	0.289	-3.526
chrec2:3601408	59.0	22.7	1.989	-3.358
chrec2:3471547	58.9	28.9	1.635	-3.359
chrec2:2040930	58.3	54.4	0.708	-3.360
chrec2:3364281	58.2	17.6	2.333	-3.361
chrec2:1346270	58.2	17.7	2.328	-3.361
