### ChExMix replication codes
# Codes:
#     X : Event was not called in this condition
#     S : This condition only contains a single replicate
#     D : Called in one replicate or condition as a whole, significant difference detected across some replicates (binomial P-value, same threshold as --q)
#     1 : Called in one replicate or condition as a whole, NO significant difference detected across any replicates
#    >1 : Number of replicates in which binding event is called significant
#
#BindingEvent	SAMPLE
chrec2:1170683	S
chrec2:962879	S
chrec2:142565	S
chrec2:3327457	S
chrec2:454319	S
chrec2:4452631	S
chrec2:193356	S
chrec2:1409066	S
chrec2:3754171	S
chrec2:1436322	S
chrec2:456263	S
chrec2:3645676	S
chrec2:3164762	S
chrec2:1092850	S
chrec2:1303505	S
chrec2:2563072	S
chrec2:3835463	S
chrec2:3508307	S
chrec2:4380103	S
chrec2:3378902	S
chrec2:3695236	S
chrec2:3470385	S
chrec2:3322514	S
chrec2:4611185	S
chrec2:2523374	S
chrec2:4396909	S
chrec2:262000	S
chrec2:1032201	S
chrec2:3654393	S
chrec2:2523774	S
chrec2:2526296	S
chrec2:3725948	S
chrec2:4396897	S
chrec2:3601531	S
chrec2:3108948	S
chrec2:2046506	S
chrec2:2730219	S
chrec2:3756137	S
chrec2:2754060	S
chrec2:3601513	S
chrec2:3578321	S
chrec2:3470418	S
chrec2:2817466	S
chrec2:4211294	S
chrec2:2817430	S
chrec2:1994394	S
chrec2:4167454	S
chrec2:4367378	S
chrec2:21170	S
chrec2:236838	S
chrec2:3378804	S
chrec2:2526258	S
chrec2:3457074	S
chrec2:2064314	S
chrec2:3692621	S
chrec2:4039490	S
chrec2:4166886	S
chrec2:3428889	S
chrec2:4277535	S
chrec2:1802605	S
chrec2:4195275	S
chrec2:3333373	S
chrec2:3829058	S
chrec2:2060325	S
chrec2:4198295	S
chrec2:3458379	S
chrec2:3459809	S
chrec2:3457991	S
chrec2:12802	S
chrec2:1020564	S
chrec2:190263	S
chrec2:3509786	S
chrec2:2446852	S
chrec2:3327607	S
chrec2:2941529	S
chrec2:3340162	S
chrec2:227535	S
chrec2:3597387	S
chrec2:926503	S
chrec2:14075	S
chrec2:89802	S
chrec2:3691202	S
chrec2:3424862	S
chrec2:4215409	S
chrec2:1801611	S
chrec2:3035032	S
chrec2:3426143	S
chrec2:3638783	S
chrec2:2726063	S
chrec2:3311695	S
chrec2:2732647	S
chrec2:1302421	S
chrec2:1990112	S
chrec2:3653824	S
chrec2:4192145	S
chrec2:1352797	S
chrec2:2721395	S
chrec2:1960528	S
chrec2:3466265	S
chrec2:1927109	S
chrec2:258899	S
chrec2:4192828	S
chrec2:4196586	S
chrec2:3691016	S
chrec2:4170016	S
chrec2:3456777	S
chrec2:919535	S
chrec2:4335737	S
chrec2:106457	S
chrec2:3193542	S
chrec2:227720	S
chrec2:1914049	S
chrec2:3385429	S
chrec2:4215594	S
chrec2:2725877	S
chrec2:3597200	S
chrec2:4193274	S
chrec2:1153376	S
chrec2:3688339	S
chrec2:3424677	S
chrec2:4214106	S
chrec2:4430668	S
chrec2:4191846	S
chrec2:3446190	S
chrec2:4410819	S
chrec2:226251	S
chrec2:3920597	S
chrec2:2908356	S
chrec2:3467469	S
chrec2:2708733	S
chrec2:4169867	S
chrec2:675241	S
chrec2:657672	S
chrec2:4260143	S
chrec2:1706533	S
chrec2:202577	S
chrec2:3853497	S
chrec2:3635551	S
chrec2:4197649	S
chrec2:2803434	S
chrec2:3598667	S
chrec2:3189706	S
chrec2:808993	S
chrec2:2526732	S
chrec2:3466076	S
chrec2:3150690	S
chrec2:14451	S
chrec2:3378348	S
chrec2:4336490	S
chrec2:14922	S
chrec2:3456576	S
chrec2:1864806	S
chrec2:199847	S
chrec2:4186926	S
chrec2:4110586	S
chrec2:4335539	S
chrec2:2504114	S
chrec2:3577999	S
chrec2:1492459	S
chrec2:3773061	S
chrec2:106993	S
chrec2:3318185	S
chrec2:4199749	S
chrec2:190044	S
chrec2:3458604	S
chrec2:2727343	S
chrec2:781009	S
chrec2:123165	S
chrec2:3209359	S
chrec2:1675470	S
chrec2:106777	S
chrec2:3307822	S
chrec2:4604093	S
chrec2:4168222	S
chrec2:4547370	S
chrec2:2754481	S
chrec2:2562927	S
chrec2:933604	S
chrec2:3598552	S
chrec2:781824	S
chrec2:259355	S
chrec2:3450807	S
chrec2:4193130	S
chrec2:2055344	S
chrec2:785508	S
chrec2:782032	S
chrec2:3692367	S
chrec2:2726353	S
chrec2:786078	S
chrec2:3466553	S
chrec2:772608	S
chrec2:159169	S
