### ChExMix output
#Condition	Name	Index	TotalSigCount	SigCtrlScaling	SignalFraction
#Condition	SAMPLE	0	2246955.0	8.784	0.575
#Replicate	ParentCond	Name	Index	SigCount	CtrlCount	SigCtrlScaling	SignalFraction
#Replicate	SAMPLE	SAMPLE:1	0	2246955.0	291723.0	8.7836	0.575
#
#Point	SAMPLE_Sig	SAMPLE_Ctrl	SAMPLE_log2Fold	SAMPLE_log2Q	ActiveConds
chrec2:2858107	120.2	0.0	6.909	-114.516	1
chrec2:483425	309.2	8.3	2.080	-114.215	1
chrec2:1041427	189.5	2.4	3.185	-114.192	1
chrec2:4007102	270.3	6.2	2.320	-114.127	1
chrec2:1500780	217.5	3.6	2.777	-114.072	1
chrec2:635245	134.9	0.4	7.075	-113.680	1
chrec2:2411288	233.8	4.4	2.592	-113.625	1
chrec2:2550886	227.0	4.0	2.679	-113.623	1
chrec2:3346519	438.9	16.5	1.594	-113.489	1
chrec2:785084	413.1	14.9	1.659	-113.422	1
chrec2:2950422	175.1	1.8	3.509	-113.362	1
chrec2:1354103	168.9	1.6	3.618	-113.293	1
chrec2:1341923	468.8	18.7	1.516	-113.278	1
chrec2:1097333	145.6	0.7	7.186	-113.187	1
chrec2:540585	182.7	2.1	3.290	-112.913	1
chrec2:4441238	225.8	4.1	2.657	-112.842	1
chrec2:2002644	225.5	4.1	2.659	-112.843	1
chrec2:3025653	196.5	2.6	3.094	-112.540	1
chrec2:431807	195.8	2.7	3.070	-112.541	1
chrec2:2432302	187.8	2.3	3.211	-112.510	1
chrec2:3907511	215.4	3.6	2.757	-112.482	1
chrec2:627412	165.3	1.4	3.712	-112.449	1
chrec2:3699400	201.2	2.9	2.970	-112.409	1
chrec2:1891554	206.0	3.1	2.898	-112.362	1
chrec2:1503898	314.4	8.8	2.028	-112.277	1
chrec2:149226	292.4	7.5	2.144	-112.132	1
chrec2:1254514	197.8	2.8	3.027	-112.054	1
chrec2:1502462	155.1	1.0	4.096	-112.007	1
chrec2:1172184	140.1	0.7	7.130	-111.954	1
chrec2:3286240	194.7	2.7	3.060	-111.717	1
chrec2:1529331	200.4	2.9	2.998	-111.591	1
chrec2:817575	170.1	1.7	3.547	-111.565	1
chrec2:4016155	289.2	7.4	2.151	-111.447	1
chrec2:2851914	150.4	1.0	4.076	-111.393	1
chrec2:3373001	211.6	3.5	2.792	-111.232	1
chrec2:3117724	180.7	2.1	3.260	-111.218	1
chrec2:1777994	178.7	2.0	3.374	-111.033	1
chrec2:2552703	177.7	2.0	3.338	-111.034	1
chrec2:3516198	602.1	28.4	1.271	-110.986	1
chrec2:2520753	309.7	8.8	2.009	-110.892	1
chrec2:4493324	131.6	0.4	7.040	-110.840	1
chrec2:1015285	221.3	3.9	2.678	-110.779	1
chrec2:813802	925.2	53.8	0.968	-110.773	1
chrec2:3748473	204.1	3.1	2.908	-110.747	1
chrec2:2756035	204.1	3.1	2.914	-110.748	1
chrec2:4514834	165.9	1.6	3.576	-110.670	1
chrec2:2809329	692.9	35.3	1.158	-110.468	1
chrec2:1603253	142.8	0.7	7.157	-110.423	1
chrec2:3385703	195.6	2.8	2.979	-110.417	1
chrec2:1519066	138.8	0.6	7.116	-110.094	1
chrec2:1879390	353.7	11.5	1.812	-110.077	1
chrec2:3304111	207.7	3.3	2.821	-109.991	1
chrec2:232385	202.7	3.2	2.864	-109.940	1
chrec2:775413	194.7	2.8	2.984	-109.594	1
chrec2:660513	306.5	8.6	2.022	-109.507	1
chrec2:2656326	290.3	7.7	2.101	-109.352	1
chrec2:4380273	520.3	22.7	1.386	-109.087	1
chrec2:87627	161.3	1.4	3.727	-108.922	1
chrec2:1024725	181.3	2.2	3.223	-108.902	1
chrec2:4285600	352.4	11.4	1.810	-108.808	1
chrec2:1163323	279.2	7.1	2.163	-108.701	1
chrec2:571913	178.0	2.1	3.294	-108.674	1
chrec2:2331852	118.0	0.0	6.883	-108.609	1
chrec2:3661851	185.8	2.4	3.131	-108.607	1
chrec2:564796	217.9	3.9	2.659	-108.436	1
chrec2:3239322	220.1	4.1	2.625	-108.175	1
chrec2:2920903	165.9	1.6	3.518	-108.087	1
chrec2:3573167	208.4	3.5	2.774	-108.051	1
chrec2:1332569	223.3	4.3	2.565	-107.698	1
chrec2:4131164	200.4	3.1	2.880	-107.515	1
chrec2:3570355	149.6	1.1	3.973	-107.501	1
chrec2:3019513	182.5	2.3	3.184	-107.483	1
chrec2:3012140	186.4	2.6	3.034	-107.257	1
chrec2:3935377	206.2	3.5	2.738	-107.256	1
chrec2:4317965	178.9	2.3	3.173	-107.218	1
chrec2:826138	161.4	1.6	3.551	-107.166	1
chrec2:3903566	202.5	3.2	2.838	-107.146	1
chrec2:1983928	132.7	0.5	7.052	-107.088	1
chrec2:2879456	132.0	0.6	7.044	-107.089	1
chrec2:2670178	119.8	0.1	6.905	-106.772	1
chrec2:4512816	355.8	11.9	1.772	-106.763	1
chrec2:3925680	194.1	2.9	2.922	-106.704	1
chrec2:2673741	116.8	0.0	6.868	-106.663	1
chrec2:1664888	116.7	0.0	6.866	-106.663	1
chrec2:1189010	149.4	1.1	3.983	-106.607	1
chrec2:3821151	186.1	2.6	3.055	-106.436	1
chrec2:4631895	185.9	2.6	3.037	-106.436	1
chrec2:1461092	151.5	1.2	3.795	-106.435	1
chrec2:1768044	134.5	0.7	7.071	-106.376	1
chrec2:2372604	164.1	1.6	3.511	-106.358	1
chrec2:674697	191.5	2.8	2.977	-106.326	1
chrec2:2548792	160.7	1.6	3.530	-106.300	1
chrec2:3419657	160.7	1.5	3.566	-106.301	1
chrec2:2225477	334.7	10.7	1.833	-106.174	1
chrec2:2470701	233.1	4.9	2.441	-105.996	1
chrec2:3125917	188.0	2.7	2.990	-105.961	1
chrec2:3960656	239.0	5.2	2.387	-105.564	1
chrec2:1036956	177.0	2.3	3.160	-105.544	1
chrec2:1402419	141.0	0.9	7.140	-105.378	1
chrec2:3697094	213.9	3.9	2.628	-105.329	1
chrec2:409050	136.9	0.8	7.097	-104.890	1
chrec2:3582186	115.6	0.0	6.853	-104.727	1
chrec2:99300	399.4	15.0	1.600	-104.706	1
chrec2:1722687	240.6	5.3	2.380	-104.701	1
chrec2:4284147	188.9	2.8	2.935	-104.692	1
chrec2:2384847	188.5	2.8	2.918	-104.693	1
chrec2:1558469	206.3	3.5	2.732	-104.584	1
chrec2:2228346	222.3	4.4	2.539	-104.435	1
chrec2:1535801	120.3	0.3	6.911	-104.371	1
chrec2:1866692	129.0	0.5	7.012	-104.279	1
chrec2:3764721	350.8	11.7	1.767	-104.153	1
chrec2:4123284	647.8	32.9	1.163	-104.057	1
chrec2:4127014	166.3	1.9	3.304	-104.036	1
chrec2:2981069	158.1	1.5	3.595	-103.681	1
chrec2:1224175	221.4	4.4	2.522	-103.673	1
chrec2:1278541	139.2	0.9	7.121	-103.552	1
chrec2:1936487	234.6	5.1	2.403	-103.468	1
chrec2:757815	119.7	0.3	6.903	-103.414	1
chrec2:554217	127.5	0.6	6.995	-103.341	1
chrec2:3383026	224.7	4.6	2.469	-103.314	1
chrec2:1444720	282.7	7.8	2.047	-103.192	1
chrec2:1102901	192.1	3.0	2.846	-103.074	1
chrec2:4009311	230.0	5.0	2.387	-102.858	1
chrec2:2017008	114.9	0.0	6.844	-102.807	1
chrec2:640133	153.9	1.4	3.604	-102.777	1
chrec2:1102001	153.6	1.5	3.584	-102.778	1
chrec2:2299040	137.3	0.9	7.101	-102.642	1
chrec2:3975020	495.0	21.8	1.371	-102.643	1
chrec2:2898157	168.7	1.9	3.311	-102.534	1
chrec2:1548527	239.6	5.4	2.344	-102.394	1
chrec2:606875	195.6	3.3	2.772	-102.364	1
chrec2:1026328	123.1	0.4	6.944	-102.322	1
chrec2:2797880	241.5	5.5	2.322	-102.302	1
chrec2:4604535	191.2	3.0	2.866	-102.273	1
chrec2:1740874	143.5	1.1	3.875	-102.124	1
chrec2:2905751	229.8	5.0	2.390	-102.119	1
chrec2:2010451	198.3	3.3	2.759	-102.042	1
chrec2:2213338	177.7	2.4	3.056	-101.981	1
chrec2:2402918	150.0	1.3	3.670	-101.917	1
chrec2:3233115	334.6	11.1	1.776	-101.548	1
chrec2:4227307	293.7	8.6	1.953	-101.471	1
chrec2:2747141	202.4	3.5	2.700	-101.450	1
chrec2:4176335	122.1	0.4	6.932	-101.377	1
chrec2:3362908	250.5	6.0	2.239	-101.238	1
chrec2:499322	203.3	3.7	2.633	-101.181	1
chrec2:4379125	168.6	2.1	3.181	-101.088	1
chrec2:2271557	199.0	3.4	2.721	-100.950	1
chrec2:1124350	193.8	3.3	2.753	-100.776	1
chrec2:3145738	179.2	2.5	3.003	-100.681	1
chrec2:2776962	195.9	3.4	2.716	-100.459	1
chrec2:1864219	176.1	2.4	3.047	-100.328	1
chrec2:1587992	221.1	4.6	2.459	-100.309	1
chrec2:1075565	132.5	0.7	7.050	-100.299	1
chrec2:1621440	132.5	0.7	7.050	-100.300	1
chrec2:1154953	180.5	2.7	2.929	-100.239	1
chrec2:135087	186.0	2.9	2.856	-100.239	1
chrec2:1122751	241.8	5.8	2.246	-99.976	1
chrec2:1176396	135.8	0.8	7.086	-99.914	1
chrec2:3660872	227.0	5.0	2.372	-99.896	1
chrec2:4301915	127.5	0.6	6.995	-99.886	1
chrec2:4589558	249.4	6.2	2.188	-99.774	1
chrec2:102769	217.6	4.5	2.448	-99.721	1
chrec2:1416503	158.5	1.8	3.336	-99.597	1
chrec2:1823638	141.1	1.1	3.853	-99.440	1
chrec2:2408858	152.9	1.6	3.479	-99.342	1
chrec2:2541226	334.8	11.3	1.749	-99.306	1
chrec2:3547960	186.7	3.0	2.826	-99.067	1
chrec2:1545213	112.3	0.0	6.812	-99.004	1
chrec2:1458931	157.8	1.7	3.366	-98.740	1
chrec2:1284624	118.5	0.4	6.888	-98.541	1
chrec2:235981	274.7	7.6	2.032	-98.412	1
chrec2:3495389	162.1	2.0	3.171	-98.310	1
chrec2:2452615	207.2	4.0	2.547	-98.172	1
chrec2:2664047	192.5	3.4	2.692	-98.096	1
chrec2:2400327	168.9	2.2	3.151	-98.025	1
chrec2:1239976	122.3	0.5	6.934	-97.728	1
chrec2:4553559	154.3	1.6	3.452	-97.724	1
chrec2:699594	204.8	3.9	2.585	-97.615	1
chrec2:1657329	252.9	6.5	2.143	-97.589	1
chrec2:821989	205.5	4.0	2.531	-97.408	1
chrec2:3975688	328.7	11.1	1.757	-97.185	1
chrec2:2058102	131.3	0.9	7.037	-97.184	1
chrec2:2853057	189.9	3.2	2.761	-96.815	1
chrec2:404352	121.2	0.5	6.922	-96.792	1
chrec2:3010809	184.0	3.0	2.818	-96.665	1
chrec2:3612779	207.1	4.1	2.516	-96.454	1
chrec2:2343147	158.2	1.8	3.284	-96.382	1
chrec2:2811010	166.2	2.2	3.105	-96.359	1
chrec2:4000584	241.5	5.9	2.211	-96.297	1
chrec2:3284023	244.5	6.2	2.159	-96.237	1
chrec2:2306886	182.9	3.0	2.783	-95.867	1
chrec2:3889148	146.0	1.5	3.516	-95.786	1
chrec2:737819	143.0	1.3	3.648	-95.751	1
chrec2:539780	115.6	0.4	6.853	-95.705	1
chrec2:1736403	130.0	0.8	7.022	-95.365	1
chrec2:1822555	162.2	2.1	3.135	-95.219	1
chrec2:3659426	181.7	3.1	2.751	-95.069	1
chrec2:2090707	171.2	2.6	2.906	-94.956	1
chrec2:725990	139.2	1.2	3.756	-94.887	1
chrec2:1293321	142.1	1.3	3.642	-94.873	1
chrec2:659523	164.0	2.3	3.051	-94.697	1
chrec2:3100852	276.2	8.1	1.958	-94.589	1
chrec2:3117322	128.8	0.9	7.009	-94.457	1
chrec2:2293564	122.1	0.6	6.932	-94.325	1
chrec2:1627842	149.3	1.7	3.324	-94.286	1
chrec2:2086117	181.0	3.0	2.784	-94.275	1
chrec2:2338520	147.4	1.5	3.462	-94.143	1
chrec2:2985760	206.0	4.3	2.447	-94.018	1
chrec2:2779454	137.3	1.2	3.661	-94.005	1
chrec2:3115785	183.1	3.1	2.759	-93.960	1
chrec2:3052771	154.8	1.9	3.251	-93.844	1
chrec2:409008	114.5	0.4	6.839	-93.818	1
chrec2:1193706	172.9	2.7	2.864	-93.744	1
chrec2:4406228	431.3	18.5	1.409	-93.285	1
chrec2:4054891	146.3	1.5	3.443	-93.281	1
chrec2:3101257	289.3	9.0	1.868	-93.262	1
chrec2:1690815	137.0	1.2	3.759	-93.121	1
chrec2:3669210	276.7	8.4	1.906	-92.750	1
chrec2:4134716	159.3	2.1	3.115	-92.718	1
chrec2:955297	178.8	3.1	2.735	-92.687	1
chrec2:1148266	537.7	26.3	1.217	-92.641	1
chrec2:3616079	268.6	7.9	1.944	-92.475	1
chrec2:2761898	130.6	0.9	7.029	-92.428	1
chrec2:1676622	156.0	2.0	3.126	-92.424	1
chrec2:4035674	182.0	3.1	2.752	-92.382	1
chrec2:4183546	142.3	1.4	3.516	-92.309	1
chrec2:3521183	138.5	1.3	3.586	-92.247	1
chrec2:3659178	165.8	2.4	2.964	-92.124	1
chrec2:2695067	190.1	3.6	2.596	-92.122	1
chrec2:80824	149.4	1.8	3.230	-91.922	1
chrec2:3760978	178.0	3.0	2.768	-91.897	1
chrec2:1243537	162.9	2.3	3.015	-91.748	1
chrec2:2767843	126.7	0.8	6.985	-91.743	1
chrec2:3584749	292.4	9.3	1.833	-91.643	1
chrec2:2100731	175.3	2.9	2.775	-91.424	1
chrec2:4331130	165.2	2.5	2.932	-91.309	1
chrec2:1814752	115.3	0.5	6.850	-91.193	1
chrec2:909425	114.8	0.5	6.843	-91.194	1
chrec2:3712159	292.7	9.5	1.811	-91.117	1
chrec2:256777	177.6	3.0	2.758	-91.107	1
chrec2:3958219	167.6	2.5	2.904	-90.902	1
chrec2:3483517	228.5	5.7	2.178	-90.698	1
chrec2:993660	140.8	1.4	3.524	-90.575	1
chrec2:510719	151.3	1.8	3.238	-90.474	1
chrec2:2859657	150.9	1.9	3.206	-90.475	1
chrec2:155511	330.7	12.0	1.650	-90.425	1
chrec2:2282719	198.3	4.2	2.434	-90.422	1
chrec2:3591872	200.4	4.3	2.408	-90.276	1
chrec2:1007515	148.2	1.8	3.249	-90.229	1
chrec2:3713347	191.5	3.9	2.496	-90.177	1
chrec2:1821779	161.2	2.3	2.988	-90.112	1
chrec2:1376584	109.4	0.4	6.773	-90.052	1
chrec2:4263095	205.3	4.5	2.374	-90.022	1
chrec2:582966	282.0	8.9	1.845	-89.957	1
chrec2:1993706	234.0	6.0	2.140	-89.950	1
chrec2:3581312	116.8	0.6	6.868	-89.718	1
chrec2:3274272	138.7	1.5	3.437	-89.713	1
chrec2:1880964	133.0	1.2	3.687	-89.603	1
chrec2:1144583	175.2	3.0	2.742	-89.531	1
chrec2:2842868	113.5	0.5	6.826	-89.334	1
chrec2:3305336	112.8	0.5	6.818	-89.335	1
chrec2:3760196	245.0	6.8	2.033	-89.332	1
chrec2:3744282	227.2	5.8	2.166	-89.294	1
chrec2:3088305	109.7	0.4	6.777	-89.113	1
chrec2:870370	109.1	0.4	6.769	-89.114	1
chrec2:2148774	172.0	2.9	2.739	-89.048	1
chrec2:4465201	138.2	1.4	3.486	-88.850	1
chrec2:990223	116.5	0.6	6.864	-88.800	1
chrec2:2801164	129.2	1.1	3.756	-88.754	1
chrec2:2818417	180.9	3.4	2.611	-88.731	1
chrec2:118441	220.4	5.4	2.214	-88.684	1
chrec2:3980936	169.0	2.7	2.810	-88.578	1
chrec2:2168006	193.2	4.1	2.434	-88.329	1
chrec2:1866392	151.9	1.9	3.156	-88.258	1
chrec2:853467	445.6	20.2	1.329	-88.161	1
chrec2:3988894	140.2	1.5	3.382	-88.132	1
chrec2:1835569	156.2	2.2	3.016	-88.107	1
chrec2:2740356	137.7	1.4	3.520	-87.988	1
chrec2:1060716	124.3	1.0	3.817	-87.961	1
chrec2:3944742	180.2	3.3	2.619	-87.959	1
chrec2:2114562	237.1	6.5	2.063	-87.899	1
chrec2:2588923	106.7	0.3	6.737	-87.881	1
chrec2:42167	127.8	1.1	3.755	-87.872	1
chrec2:4078264	131.3	1.2	3.665	-87.853	1
chrec2:245894	315.4	11.4	1.658	-87.707	1
chrec2:3646237	174.7	3.1	2.668	-87.686	1
chrec2:2930591	163.1	2.6	2.853	-87.686	1
chrec2:2584395	111.3	0.5	6.798	-87.482	1
chrec2:3674982	165.4	2.7	2.824	-87.325	1
chrec2:880217	171.3	3.1	2.677	-87.177	1
chrec2:2365154	126.8	1.1	3.748	-86.986	1
chrec2:3204243	190.1	3.9	2.462	-86.987	1
chrec2:2865118	113.7	0.7	6.829	-86.965	1
chrec2:3699303	162.4	2.6	2.848	-86.881	1
chrec2:3737153	141.2	1.6	3.289	-86.622	1
chrec2:1487299	153.9	2.2	2.969	-86.469	1
chrec2:876107	126.1	1.1	3.753	-86.100	1
chrec2:2292365	155.9	2.3	2.954	-86.039	1
chrec2:3475687	270.6	8.6	1.845	-85.816	1
chrec2:269010	184.1	3.7	2.520	-85.809	1
chrec2:2998229	147.7	2.0	3.038	-85.767	1
chrec2:3125365	118.3	0.9	6.887	-85.431	1
chrec2:536024	130.8	1.3	3.532	-85.282	1
chrec2:954472	239.4	6.8	2.009	-85.269	1
chrec2:954999	181.4	3.5	2.542	-85.233	1
chrec2:2945943	2577.6	212.9	0.463	-84.970	1
chrec2:2957086	162.2	2.7	2.777	-84.927	1
chrec2:3927682	139.5	1.6	3.314	-84.923	1
chrec2:3267188	262.9	8.3	1.855	-84.878	1
chrec2:215206	175.8	3.3	2.579	-84.874	1
chrec2:4608783	151.6	2.2	2.946	-84.832	1
chrec2:16421	296.9	10.4	1.697	-84.699	1
chrec2:1021342	108.2	0.5	6.758	-84.693	1
chrec2:2915210	126.7	1.2	3.610	-84.344	1
chrec2:3605990	104.8	0.4	6.712	-84.274	1
chrec2:4470971	104.8	0.0	6.711	-84.275	1
chrec2:3005640	104.6	0.3	6.709	-84.275	1
chrec2:1839388	104.2	0.0	6.704	-84.276	1
chrec2:3742339	104.0	0.2	6.701	-84.277	1
chrec2:1838686	104.0	0.0	6.701	-84.278	1
chrec2:3516413	245.3	7.2	1.959	-84.154	1
chrec2:437931	184.1	3.8	2.447	-84.137	1
chrec2:3235855	161.0	2.7	2.768	-84.138	1
chrec2:3810003	145.7	2.0	3.019	-84.115	1
chrec2:2112168	303.3	10.8	1.672	-84.092	1
chrec2:2793965	138.0	1.7	3.246	-84.084	1
chrec2:1844196	150.4	2.3	2.915	-84.022	1
chrec2:2581529	142.7	1.9	3.093	-83.793	1
chrec2:4537602	107.2	0.5	6.745	-83.771	1
chrec2:4286179	178.9	3.6	2.502	-83.720	1
chrec2:1812022	152.7	2.3	2.908	-83.611	1
chrec2:4527288	171.8	3.3	2.588	-83.562	1
chrec2:4421641	165.8	2.9	2.724	-83.538	1
chrec2:886618	120.4	0.9	6.912	-83.511	1
chrec2:1398839	123.1	1.1	3.674	-83.461	1
chrec2:2697722	196.6	4.5	2.324	-83.431	1
chrec2:3774018	203.4	5.0	2.216	-83.165	1
chrec2:1699335	175.6	3.5	2.528	-83.148	1
chrec2:1638090	106.1	0.5	6.730	-82.844	1
chrec2:576099	139.6	1.7	3.204	-82.661	1
chrec2:760583	119.6	0.9	6.902	-82.620	1
chrec2:1813828	118.7	1.0	6.892	-82.621	1
chrec2:2425891	103.7	0.0	6.696	-82.500	1
chrec2:1795777	103.2	0.3	6.690	-82.500	1
chrec2:3920824	203.0	4.9	2.237	-82.451	1
chrec2:134211	136.2	1.6	3.267	-82.397	1
chrec2:1310466	387.8	16.9	1.387	-82.350	1
chrec2:686946	167.7	3.1	2.602	-82.249	1
chrec2:4475578	112.4	0.7	6.812	-82.057	1
chrec2:4045372	130.5	1.4	3.432	-81.974	1
chrec2:860396	115.4	0.9	6.851	-81.848	1
chrec2:1299648	115.4	0.8	6.850	-81.848	1
chrec2:1992389	171.6	3.4	2.534	-81.817	1
chrec2:3986304	200.5	4.8	2.240	-81.786	1
chrec2:1749224	121.5	1.1	3.711	-81.701	1
chrec2:2445499	185.1	4.0	2.396	-81.634	1
chrec2:3764433	216.0	5.7	2.104	-81.632	1
chrec2:2811659	153.0	2.4	2.832	-81.630	1
chrec2:3544211	152.9	2.5	2.820	-81.631	1
chrec2:2005294	303.6	11.3	1.618	-81.597	1
chrec2:2276798	135.4	1.6	3.271	-81.558	1
chrec2:4154005	272.8	9.1	1.768	-81.363	1
chrec2:2738208	154.3	2.6	2.747	-81.290	1
chrec2:1587057	111.7	0.7	6.804	-81.156	1
chrec2:3946730	104.1	0.6	6.702	-80.997	1
chrec2:2678835	103.6	0.5	6.695	-80.998	1
chrec2:2698270	266.4	8.8	1.790	-80.989	1
chrec2:900102	156.7	2.7	2.712	-80.976	1
chrec2:1180201	205.4	5.1	2.185	-80.972	1
chrec2:1691303	123.1	1.2	3.514	-80.869	1
chrec2:3029253	120.6	1.0	3.741	-80.827	1
chrec2:3558627	102.7	0.0	6.683	-80.740	1
chrec2:3026033	102.5	0.4	6.680	-80.741	1
chrec2:1972049	102.3	0.3	6.677	-80.741	1
chrec2:4209847	133.1	1.7	3.158	-80.720	1
chrec2:3548811	159.4	2.8	2.696	-80.689	1
chrec2:4080251	154.3	2.6	2.772	-80.499	1
chrec2:4323784	153.2	2.6	2.736	-80.500	1
chrec2:3129884	167.6	3.2	2.558	-80.499	1
chrec2:1099499	143.8	2.1	2.979	-80.381	1
chrec2:941203	113.1	0.9	6.821	-80.064	1
chrec2:1662774	122.0	1.2	3.578	-80.001	1
chrec2:2778526	121.2	1.2	3.466	-80.002	1
chrec2:1962297	187.6	4.3	2.326	-79.968	1
chrec2:250837	224.9	6.4	1.990	-79.770	1
chrec2:1169779	160.2	2.9	2.675	-79.639	1
chrec2:1797491	235.7	7.1	1.909	-79.483	1
chrec2:3148179	248.3	8.0	1.829	-79.463	1
chrec2:3564722	127.3	1.4	3.386	-79.416	1
chrec2:4025553	145.0	2.2	2.918	-79.157	1
chrec2:1365991	102.9	0.5	6.685	-79.152	1
chrec2:3232889	121.4	1.2	3.520	-79.132	1
chrec2:1119254	118.0	1.1	3.562	-79.074	1
chrec2:4338879	117.9	1.1	3.602	-79.075	1
chrec2:735884	131.6	1.7	3.177	-79.040	1
chrec2:3023228	101.6	0.2	6.666	-78.990	1
chrec2:4253351	151.6	2.6	2.734	-78.915	1
chrec2:954549	151.1	2.6	2.720	-78.915	1
chrec2:3674526	179.7	3.9	2.393	-78.803	1
chrec2:2673913	146.6	2.4	2.820	-78.788	1
chrec2:2537440	128.5	1.5	3.247	-78.785	1
chrec2:532197	141.5	2.1	2.919	-78.754	1
chrec2:2595482	184.3	4.3	2.284	-78.514	1
chrec2:2192018	133.6	1.8	3.076	-78.502	1
chrec2:855279	186.9	4.4	2.272	-78.440	1
chrec2:3619399	130.6	1.7	3.124	-78.202	1
chrec2:1592348	150.9	2.5	2.760	-78.124	1
chrec2:3979795	150.8	2.6	2.730	-78.125	1
chrec2:3591792	159.5	3.0	2.579	-77.855	1
chrec2:1825207	186.6	4.4	2.286	-77.715	1
chrec2:910355	125.4	1.4	3.319	-77.713	1
chrec2:2214406	147.9	2.5	2.768	-77.646	1
chrec2:582001	118.5	1.2	3.460	-77.398	1
chrec2:743994	110.0	0.9	6.781	-77.386	1
chrec2:3376565	405.1	18.9	1.290	-77.350	1
chrec2:4595680	115.8	1.1	3.617	-77.325	1
chrec2:2068408	156.7	2.9	2.606	-77.314	1
chrec2:4480763	165.4	3.4	2.467	-77.268	1
chrec2:1463009	100.9	0.4	6.657	-77.253	1
chrec2:1429428	100.8	0.0	6.655	-77.254	1
chrec2:4178291	134.4	1.9	3.019	-77.182	1
chrec2:922602	139.6	2.1	2.912	-77.130	1
chrec2:3697887	127.0	1.5	3.258	-77.098	1
chrec2:1836029	126.4	1.6	3.214	-77.099	1
chrec2:1544404	102.9	0.7	6.685	-76.913	1
chrec2:2012295	188.8	4.7	2.204	-76.893	1
chrec2:3950304	154.4	2.8	2.654	-76.786	1
chrec2:3955815	121.3	1.3	3.387	-76.677	1
chrec2:946267	165.2	3.3	2.490	-76.514	1
chrec2:3991853	111.8	1.0	6.805	-76.437	1
chrec2:3991434	151.5	2.6	2.717	-76.265	1
chrec2:1170943	125.6	1.5	3.223	-76.254	1
chrec2:3406495	259.7	9.0	1.719	-76.162	1
chrec2:3363268	281.2	10.3	1.631	-76.157	1
chrec2:3074631	159.9	3.2	2.516	-76.117	1
chrec2:3868844	131.4	1.7	3.121	-76.014	1
chrec2:1312567	101.5	0.7	6.665	-76.003	1
chrec2:1549320	101.3	0.7	6.662	-76.004	1
chrec2:4152886	161.7	3.2	2.517	-75.932	1
chrec2:4421952	174.6	3.9	2.335	-75.865	1
chrec2:2613216	148.3	2.5	2.738	-75.762	1
chrec2:1228500	104.3	0.8	6.705	-75.752	1
chrec2:222443	337.1	14.1	1.440	-75.719	1
chrec2:2359382	117.1	1.2	3.492	-75.676	1
chrec2:22739	142.2	2.4	2.760	-75.594	1
chrec2:4565747	114.6	1.0	3.664	-75.586	1
chrec2:3543017	99.5	0.0	6.637	-75.534	1
chrec2:182567	150.2	2.6	2.704	-75.489	1
chrec2:2821493	161.9	3.2	2.530	-75.175	1
chrec2:2793494	101.1	0.6	6.659	-75.094	1
chrec2:1933796	100.7	0.6	6.654	-75.095	1
chrec2:2053375	162.8	3.4	2.452	-75.011	1
chrec2:1836901	127.4	1.7	3.132	-74.865	1
chrec2:1955274	141.9	2.4	2.767	-74.796	1
chrec2:2503820	193.7	5.1	2.125	-74.694	1
chrec2:96724	150.1	2.8	2.587	-74.457	1
chrec2:3241770	121.2	1.4	3.254	-74.320	1
chrec2:991043	121.1	1.4	3.272	-74.321	1
chrec2:4584980	145.5	2.6	2.684	-74.191	1
chrec2:1876687	131.1	1.9	3.010	-73.897	1
chrec2:876767	99.0	0.0	6.629	-73.818	1
chrec2:1784315	98.8	0.0	6.627	-73.819	1
chrec2:1689069	98.3	0.4	6.619	-73.819	1
chrec2:1650680	123.0	1.5	3.221	-73.734	1
chrec2:3365523	173.8	4.1	2.285	-73.590	1
chrec2:3988267	161.7	3.3	2.471	-73.507	1
chrec2:608264	322.9	13.5	1.442	-73.399	1
chrec2:4595228	183.6	4.7	2.167	-73.344	1
chrec2:2354491	188.0	4.8	2.159	-73.308	1
chrec2:3944996	219.7	6.6	1.919	-73.286	1
chrec2:382328	153.9	3.1	2.518	-73.260	1
chrec2:1000910	147.1	2.6	2.669	-73.148	1
chrec2:1980321	135.2	2.1	2.905	-73.091	1
chrec2:1067365	114.3	1.2	3.475	-73.087	1
chrec2:1767860	102.5	0.7	6.680	-73.056	1
chrec2:3177101	142.5	2.4	2.762	-72.903	1
chrec2:1218968	160.4	3.3	2.449	-72.760	1
chrec2:1006470	178.9	4.3	2.228	-72.703	1
chrec2:3401982	162.3	3.4	2.430	-72.624	1
chrec2:4340467	161.5	3.5	2.393	-72.625	1
chrec2:3328533	400.3	19.1	1.252	-72.586	1
chrec2:4280412	139.2	2.3	2.760	-72.413	1
chrec2:688385	138.7	2.3	2.758	-72.414	1
chrec2:3879821	123.7	1.7	3.069	-72.371	1
chrec2:3769981	154.2	3.2	2.463	-72.322	1
chrec2:4114366	387.2	18.3	1.271	-72.214	1
chrec2:4335004	710.6	44.3	0.870	-72.139	1
chrec2:1411223	97.5	0.0	6.608	-72.126	1
chrec2:3260674	131.5	2.0	2.931	-71.857	1
chrec2:4523880	225.9	7.2	1.830	-71.823	1
chrec2:3293627	152.2	3.0	2.538	-71.739	1
chrec2:222391	263.8	9.6	1.649	-71.627	1
chrec2:243736	222.1	7.0	1.855	-71.618	1
chrec2:1269332	122.5	1.7	3.060	-71.541	1
chrec2:4525383	169.3	3.9	2.292	-71.493	1
