### ChExMix output
#Replicate	ParentCond	Name	Index	SigCount	CtrlCount	CtrlScaling	SignalFraction
#Replicate	SAMPLE	SAMPLE:1	0	4778426.0	5052701.0	0.993	0.672
#
#Point	SAMPLE:1_Sig	SAMPLE:1_Ctrl	SAMPLE:1_log2Fold	SAMPLE:1_log2Q
chrec2:3088923	539.7	76.0	2.838	-286.776
chrec2:49930	756.6	174.5	2.127	-286.495
chrec2:2762498	431.6	35.4	3.618	-286.402
chrec2:666667	594.5	98.7	2.601	-285.897
chrec2:64034	468.7	48.4	3.285	-285.767
chrec2:767689	423.9	34.1	3.648	-285.614
chrec2:3565830	620.0	111.3	2.489	-284.825
chrec2:1952528	566.1	88.2	2.693	-284.220
chrec2:4413879	565.6	88.4	2.688	-284.221
chrec2:3758090	1083.9	356.3	1.615	-283.632
chrec2:4272993	516.1	67.9	2.936	-283.627
chrec2:4480617	444.3	41.8	3.421	-282.221
chrec2:3095450	642.2	123.7	2.386	-282.101
chrec2:2840732	518.9	70.5	2.891	-281.926
chrec2:4468052	473.6	53.2	3.164	-281.503
chrec2:2507306	433.9	38.6	3.501	-281.153
chrec2:614454	421.8	35.0	3.600	-281.136
chrec2:1043828	403.1	29.1	3.802	-280.861
chrec2:2235922	439.5	40.6	3.446	-280.402
chrec2:838488	497.3	63.3	2.983	-279.387
chrec2:1625679	387.8	25.1	3.960	-279.079
chrec2:2869763	556.9	86.8	2.692	-278.994
chrec2:184866	407.4	30.5	3.749	-278.775
chrec2:4599671	439.6	42.2	3.391	-278.754
chrec2:1054159	445.4	43.8	3.356	-278.118
chrec2:4150118	518.4	72.2	2.854	-277.839
chrec2:2778658	418.1	34.4	3.613	-277.605
chrec2:468231	574.0	95.4	2.599	-277.573
chrec2:1346288	510.7	68.8	2.902	-277.463
chrec2:1721585	1268.2	473.9	1.431	-277.140
chrec2:2040582	1121.6	385.4	1.552	-276.931
chrec2:2917916	391.5	27.2	3.859	-276.761
chrec2:1634041	397.4	29.0	3.786	-276.377
chrec2:3487928	506.6	68.2	2.904	-276.263
chrec2:3523180	466.4	52.4	3.163	-274.750
chrec2:1496650	548.4	86.5	2.675	-274.561
chrec2:2566736	449.2	46.4	3.284	-274.294
chrec2:3389413	480.3	58.6	3.046	-273.108
chrec2:1272744	619.9	118.0	2.403	-273.100
chrec2:1632021	403.0	31.4	3.691	-272.446
chrec2:3715759	2169.7	1088.6	1.005	-272.067
chrec2:2232228	411.0	35.0	3.565	-271.434
chrec2:3776581	406.5	34.2	3.581	-270.570
chrec2:3956993	460.8	52.4	3.147	-269.694
chrec2:1237664	408.7	34.6	3.573	-269.673
chrec2:1493359	366.2	21.7	4.090	-268.214
chrec2:1324676	378.9	26.0	3.875	-267.954
chrec2:3574981	484.4	62.7	2.960	-267.843
chrec2:2687118	462.3	55.4	3.072	-267.728
chrec2:2358133	429.9	43.3	3.323	-267.640
chrec2:992516	540.4	86.1	2.660	-267.473
chrec2:2540921	804.0	214.5	1.917	-267.287
chrec2:1582732	411.6	36.7	3.497	-267.081
chrec2:1680432	489.9	66.1	2.900	-266.506
chrec2:3151881	561.3	96.5	2.551	-266.487
chrec2:3087339	495.3	67.9	2.878	-266.479
chrec2:123643	1430.9	591.2	1.286	-266.251
chrec2:913190	411.2	36.6	3.499	-266.209
chrec2:1346809	445.9	48.4	3.216	-266.188
chrec2:2876944	376.8	26.0	3.867	-266.157
chrec2:2921131	538.3	85.9	2.659	-265.908
chrec2:4155935	479.7	61.6	2.973	-265.847
chrec2:2927379	439.4	46.6	3.248	-265.764
chrec2:414278	463.1	55.7	3.066	-265.525
chrec2:78658	506.6	72.5	2.815	-265.341
chrec2:4131015	457.4	53.9	3.094	-264.939
chrec2:4133760	469.6	59.0	3.004	-264.817
chrec2:3157229	450.8	52.0	3.126	-264.392
chrec2:3574600	357.5	20.7	4.120	-264.027
chrec2:4060026	442.3	48.6	3.195	-263.650
chrec2:4607819	424.6	42.9	3.318	-263.348
chrec2:2471628	1014.8	336.3	1.604	-263.226
chrec2:2185491	477.8	62.8	2.939	-262.927
chrec2:151308	429.5	45.0	3.266	-262.825
chrec2:4384155	445.9	51.2	3.133	-262.450
chrec2:3561767	485.6	65.5	2.901	-262.439
chrec2:75988	484.2	66.5	2.875	-262.440
chrec2:1739796	507.1	75.1	2.766	-262.224
chrec2:85680	451.3	52.9	3.103	-262.149
chrec2:2511182	403.4	35.3	3.525	-261.805
chrec2:2683947	584.8	109.7	2.425	-261.722
chrec2:3320408	466.4	58.6	3.003	-261.513
chrec2:4364930	295.6	5.6	5.727	-260.834
chrec2:2354942	521.5	82.6	2.669	-260.776
chrec2:3212741	888.7	266.4	1.748	-260.294
chrec2:1577378	363.1	23.2	3.979	-259.414
chrec2:1786804	405.5	37.8	3.434	-259.308
chrec2:3295238	540.9	91.4	2.576	-259.160
chrec2:2432255	477.5	65.0	2.886	-258.790
chrec2:1499336	441.3	50.5	3.137	-258.246
chrec2:4329119	536.2	90.6	2.576	-257.850
chrec2:1981615	495.5	73.2	2.770	-257.321
chrec2:4366931	480.6	67.1	2.851	-257.155
chrec2:145970	450.0	54.4	3.058	-256.894
chrec2:787704	574.9	106.8	2.438	-256.773
chrec2:4135652	460.1	59.0	2.974	-256.560
chrec2:748709	372.0	27.4	3.774	-255.942
chrec2:3575193	484.3	69.0	2.821	-255.568
chrec2:3769713	457.6	59.2	2.960	-254.911
chrec2:1425452	367.0	26.7	3.793	-254.292
chrec2:2142087	540.4	94.3	2.529	-253.854
chrec2:2977708	410.6	42.0	3.301	-253.749
chrec2:39509	399.0	37.7	3.415	-253.229
chrec2:2914265	434.4	51.1	3.097	-253.208
chrec2:3677441	481.2	68.8	2.817	-253.151
chrec2:3013193	390.4	34.6	3.508	-253.020
chrec2:3360591	545.5	97.2	2.499	-252.478
chrec2:2275814	579.1	112.6	2.372	-252.309
chrec2:4233929	453.8	59.1	2.951	-251.619
chrec2:873761	364.6	26.5	3.791	-251.608
chrec2:4496330	491.4	73.9	2.744	-251.393
chrec2:4384319	462.9	63.4	2.879	-250.671
chrec2:754295	490.4	73.9	2.741	-250.597
chrec2:3822098	406.6	42.2	3.280	-250.322
chrec2:1260226	359.1	25.3	3.838	-249.971
chrec2:3998653	472.3	66.9	2.831	-249.877
chrec2:3257759	391.7	36.5	3.433	-249.669
chrec2:2635184	811.7	233.2	1.810	-249.522
chrec2:930149	487.8	74.2	2.726	-249.008
chrec2:609380	367.1	28.6	3.690	-248.711
chrec2:4544777	316.2	13.2	4.598	-248.316
chrec2:579429	451.3	60.2	2.916	-247.885
chrec2:2984311	484.1	73.1	2.738	-247.744
chrec2:11876	340.3	20.2	4.084	-247.587
chrec2:4501778	455.6	62.4	2.878	-247.021
chrec2:3379858	501.6	81.4	2.634	-246.921
chrec2:808955	394.2	38.9	3.350	-246.431
chrec2:1786171	358.8	26.3	3.778	-246.245
chrec2:2874381	428.9	52.2	3.050	-245.979
chrec2:785276	390.5	37.4	3.394	-245.442
chrec2:1913871	529.8	94.7	2.495	-245.438
chrec2:2944557	543.2	100.1	2.450	-245.106
chrec2:2622113	424.6	51.1	3.067	-244.844
chrec2:4368217	448.1	59.5	2.923	-244.615
chrec2:704367	365.1	30.0	3.614	-244.220
chrec2:2753177	655.0	154.5	2.095	-244.102
chrec2:2749968	410.3	45.7	3.175	-243.493
chrec2:1814160	370.9	31.3	3.578	-243.306
chrec2:646396	404.2	44.0	3.209	-243.035
chrec2:2431161	438.5	56.7	2.962	-242.681
chrec2:699890	457.9	65.5	2.817	-242.574
chrec2:2153445	467.9	68.6	2.781	-241.918
chrec2:3021277	442.8	58.6	2.927	-241.782
chrec2:2927922	442.6	58.8	2.924	-241.783
chrec2:3375394	379.6	35.8	3.418	-241.770
chrec2:4471937	873.1	274.5	1.680	-241.713
chrec2:1004548	358.7	29.1	3.636	-241.618
chrec2:3397694	1069.5	390.9	1.462	-241.426
chrec2:2759873	444.0	60.1	2.895	-241.354
chrec2:2157052	326.1	18.2	4.177	-241.007
chrec2:178006	373.6	33.5	3.490	-240.751
chrec2:1453452	367.1	31.3	3.565	-240.677
chrec2:2522460	462.8	67.8	2.783	-240.673
chrec2:2319481	719.8	191.2	1.923	-240.653
chrec2:3131667	477.9	73.7	2.708	-240.295
chrec2:789315	405.5	46.0	3.151	-240.123
chrec2:3155120	414.2	49.1	3.087	-240.089
chrec2:1436369	467.2	69.5	2.759	-239.989
chrec2:3636484	432.2	55.5	2.971	-239.864
chrec2:4209177	560.1	111.2	2.343	-239.849
chrec2:4501452	537.8	101.6	2.415	-239.687
chrec2:4184994	316.7	16.5	4.275	-239.131
chrec2:582083	402.6	44.4	3.190	-239.037
chrec2:3892360	409.6	48.2	3.099	-238.972
chrec2:2941844	395.7	43.0	3.213	-238.582
chrec2:1107920	420.2	51.7	3.034	-238.505
chrec2:845926	468.4	72.4	2.704	-237.752
chrec2:965879	363.1	31.9	3.521	-237.174
chrec2:3806946	463.2	70.0	2.737	-236.804
chrec2:601947	453.6	65.6	2.799	-236.579
chrec2:2514720	447.3	64.3	2.810	-236.511
chrec2:3947807	425.1	54.6	2.971	-236.217
chrec2:2764645	366.3	33.9	3.443	-235.527
chrec2:2291701	366.1	34.2	3.430	-235.528
chrec2:3201606	552.6	111.7	2.318	-234.692
chrec2:1250127	388.4	41.5	3.236	-234.117
chrec2:555082	539.2	105.0	2.371	-233.903
chrec2:2046179	583.4	126.0	2.221	-233.524
chrec2:949648	339.7	26.1	3.710	-232.984
chrec2:1585087	326.3	21.8	3.913	-232.782
chrec2:891481	348.5	29.2	3.589	-232.777
chrec2:1601642	350.6	30.0	3.556	-231.878
chrec2:724838	431.9	59.7	2.866	-231.597
chrec2:580939	343.7	27.7	3.643	-231.047
chrec2:3350356	521.6	99.6	2.399	-230.989
chrec2:4063371	387.5	42.7	3.192	-230.947
chrec2:2850973	421.0	55.9	2.923	-230.838
chrec2:2331969	408.2	51.0	3.011	-230.713
chrec2:2529487	349.4	29.3	3.584	-230.120
chrec2:2486886	332.1	25.2	3.734	-229.534
chrec2:489933	409.2	51.5	3.001	-229.394
chrec2:1795256	408.9	51.8	2.992	-229.395
chrec2:3989757	411.0	53.2	2.960	-228.918
chrec2:3353652	404.4	50.5	3.011	-227.398
chrec2:2053661	567.5	123.9	2.206	-227.232
chrec2:4177342	428.3	61.3	2.816	-227.160
chrec2:851570	511.7	97.4	2.403	-226.788
chrec2:3274417	390.1	46.0	3.096	-226.673
chrec2:3350169	526.3	104.2	2.347	-225.876
chrec2:137602	380.6	43.1	3.153	-225.874
chrec2:3139396	427.3	61.1	2.816	-225.547
chrec2:4093797	360.8	35.7	3.350	-225.349
chrec2:4575425	357.9	34.9	3.369	-225.217
chrec2:1296283	413.6	55.8	2.900	-225.118
chrec2:2619655	478.0	83.3	2.531	-224.731
chrec2:2886580	385.3	44.8	3.114	-224.717
chrec2:141310	479.9	83.9	2.527	-224.522
chrec2:603819	379.5	42.8	3.159	-224.189
chrec2:1248401	339.2	28.6	3.580	-223.963
chrec2:3587488	506.2	96.3	2.405	-223.943
chrec2:443448	346.5	32.2	3.440	-223.193
chrec2:2367025	416.2	58.2	2.850	-222.669
chrec2:4470849	398.2	50.9	2.979	-222.445
chrec2:4555910	403.8	52.4	2.956	-222.343
chrec2:824607	422.7	61.4	2.795	-222.330
chrec2:643427	402.3	53.1	2.932	-221.522
chrec2:3583445	484.9	88.4	2.466	-221.466
chrec2:1393469	335.9	28.8	3.552	-221.325
chrec2:4152261	456.9	76.5	2.589	-220.933
chrec2:2565296	352.5	34.9	3.349	-220.906
chrec2:1972621	307.3	19.2	4.013	-220.621
chrec2:18743	432.8	66.1	2.721	-220.614
chrec2:1794092	372.4	41.9	3.163	-220.566
chrec2:1127743	369.4	40.8	3.190	-220.325
chrec2:3398372	895.5	309.9	1.541	-219.774
chrec2:3849011	495.9	94.0	2.410	-219.745
chrec2:1464369	342.9	31.4	3.458	-219.716
chrec2:162560	383.9	46.9	3.045	-219.464
chrec2:910097	348.4	33.4	3.392	-219.053
chrec2:3202868	451.7	74.9	2.602	-218.854
chrec2:3962562	383.9	46.3	3.061	-218.633
chrec2:108124	1345.7	600.3	1.175	-218.156
chrec2:4645361	676.0	185.6	1.875	-217.978
chrec2:1396788	382.2	47.0	3.035	-217.802
chrec2:4148659	539.2	116.8	2.217	-217.580
chrec2:4432898	470.3	84.1	2.493	-216.887
chrec2:1125018	480.8	89.2	2.440	-216.762
chrec2:1545660	306.1	20.9	3.886	-216.760
chrec2:3033952	557.1	125.3	2.163	-216.484
chrec2:1162905	344.2	34.1	3.345	-216.465
chrec2:2014587	385.6	48.4	3.004	-215.981
chrec2:964885	410.2	59.0	2.807	-215.832
chrec2:4578590	404.7	57.3	2.830	-215.784
chrec2:4343341	347.5	34.3	3.349	-215.746
chrec2:685668	341.3	32.9	3.387	-215.480
chrec2:255619	504.9	101.1	2.331	-215.159
chrec2:2694626	720.1	213.5	1.764	-215.033
chrec2:702307	737.2	221.7	1.744	-214.905
chrec2:641476	346.8	34.3	3.350	-214.889
chrec2:1067984	381.0	48.0	2.998	-214.817
chrec2:2322760	406.1	58.2	2.814	-214.598
chrec2:1846126	330.4	29.4	3.502	-213.483
chrec2:3164791	649.6	176.1	1.894	-213.251
chrec2:1638182	255.3	7.2	5.164	-212.972
chrec2:1766278	284.6	15.9	4.170	-212.890
chrec2:3195770	420.0	65.3	2.696	-212.214
chrec2:3299735	414.9	62.8	2.734	-212.051
chrec2:1634352	356.0	40.2	3.158	-211.633
chrec2:2454061	411.7	62.4	2.734	-211.582
chrec2:1180816	400.8	58.3	2.792	-210.570
chrec2:3993786	431.6	71.2	2.610	-210.528
chrec2:711659	736.6	226.5	1.712	-210.491
chrec2:2915858	420.0	66.4	2.672	-210.335
chrec2:3757329	1330.7	600.6	1.158	-209.978
chrec2:4573203	354.2	39.4	3.180	-209.945
chrec2:2376309	342.6	36.2	3.252	-209.918
chrec2:4001144	716.0	215.3	1.744	-209.659
chrec2:1447137	301.1	22.0	3.788	-209.383
chrec2:1629214	499.4	102.0	2.303	-209.196
chrec2:3008003	373.8	47.7	2.980	-209.037
chrec2:711903	701.8	208.4	1.762	-208.789
chrec2:2180595	266.0	11.7	4.516	-208.578
chrec2:1409504	317.9	27.7	3.531	-208.152
chrec2:4346097	311.7	25.9	3.600	-208.148
chrec2:3021973	334.8	33.6	3.329	-207.862
chrec2:1825089	314.7	26.4	3.588	-207.257
chrec2:1392390	403.6	61.2	2.730	-207.137
chrec2:2291904	355.4	41.9	3.096	-207.120
chrec2:4179184	344.8	37.7	3.203	-206.932
chrec2:1345237	274.9	14.8	4.227	-206.898
chrec2:2426470	335.9	34.5	3.296	-206.317
chrec2:216567	370.1	47.8	2.965	-205.744
chrec2:4592881	414.1	66.4	2.652	-205.618
chrec2:2634384	1026.0	406.1	1.348	-205.427
chrec2:3126843	420.2	68.8	2.621	-204.811
chrec2:2798858	455.3	85.4	2.424	-204.608
chrec2:3183814	385.6	54.9	2.822	-204.442
chrec2:1375711	327.7	33.2	3.313	-204.271
chrec2:1412776	513.0	112.0	2.207	-204.185
chrec2:595008	355.1	42.3	3.079	-204.075
chrec2:1053850	322.1	30.6	3.408	-204.011
chrec2:170991	360.3	44.4	3.030	-203.883
chrec2:4202385	390.4	56.5	2.798	-203.712
chrec2:476980	371.2	49.4	2.921	-202.396
chrec2:1616252	299.1	23.4	3.687	-202.039
chrec2:2688315	394.4	60.3	2.719	-201.896
chrec2:2945652	452.4	84.7	2.427	-201.603
chrec2:232513	451.9	85.4	2.413	-201.603
chrec2:4089394	465.4	91.1	2.364	-201.533
chrec2:3979250	332.7	36.1	3.215	-201.398
chrec2:3401653	565.4	140.5	2.019	-201.282
chrec2:782595	353.8	43.7	3.026	-201.067
chrec2:2809581	414.8	69.0	2.598	-200.923
chrec2:3817375	824.1	286.4	1.535	-200.710
chrec2:3545700	385.6	57.0	2.769	-200.509
chrec2:1868290	354.6	45.3	2.980	-199.745
chrec2:923178	339.7	38.4	3.154	-199.580
chrec2:4411261	457.9	89.6	2.363	-199.558
chrec2:3939540	391.8	59.9	2.720	-199.517
chrec2:583171	310.3	29.0	3.431	-199.482
chrec2:2274044	947.1	363.8	1.391	-199.000
chrec2:4349392	384.2	57.2	2.759	-198.911
chrec2:2143109	458.3	90.4	2.352	-198.694
chrec2:993603	362.9	49.1	2.896	-197.930
chrec2:515010	394.1	62.3	2.672	-197.327
chrec2:3626480	407.6	68.3	2.589	-197.286
chrec2:3776824	362.7	48.5	2.915	-197.114
chrec2:4066716	393.1	62.1	2.674	-196.540
chrec2:1790919	456.7	89.9	2.355	-196.473
chrec2:8095	506.2	114.6	2.154	-196.304
chrec2:1721066	334.9	39.2	3.105	-196.220
chrec2:3494316	485.0	104.7	2.222	-196.007
chrec2:1513816	307.2	28.8	3.424	-196.007
chrec2:1905608	352.9	45.9	2.954	-195.982
chrec2:1719433	352.8	45.5	2.964	-195.983
chrec2:4316387	339.9	40.8	3.069	-195.966
chrec2:1770708	415.4	71.8	2.543	-195.604
chrec2:2832849	360.2	48.8	2.896	-195.488
chrec2:1912799	326.6	35.6	3.207	-195.463
chrec2:4401176	410.1	69.7	2.566	-195.274
chrec2:1961504	319.5	34.0	3.242	-195.033
chrec2:2447200	435.4	82.3	2.414	-194.560
chrec2:1794505	304.8	29.1	3.398	-194.274
chrec2:144097	385.5	59.5	2.707	-193.981
chrec2:1229745	324.5	35.3	3.209	-193.769
chrec2:774957	407.2	70.4	2.543	-193.732
chrec2:2998249	465.2	95.8	2.290	-193.682
chrec2:1348048	325.8	36.7	3.161	-193.171
chrec2:4471259	398.7	65.6	2.615	-193.124
chrec2:2207116	297.2	27.0	3.472	-192.374
chrec2:4476039	397.2	65.7	2.606	-192.346
chrec2:1738784	329.8	39.3	3.081	-192.032
chrec2:105414	565.7	148.6	1.940	-191.586
chrec2:4164560	388.2	63.3	2.627	-191.558
chrec2:4011987	312.3	33.1	3.249	-191.425
chrec2:3223147	310.1	31.6	3.303	-191.242
chrec2:872458	352.2	47.9	2.887	-191.022
chrec2:3384297	648.0	194.0	1.751	-190.818
chrec2:2647411	388.7	62.7	2.643	-190.778
chrec2:1650878	322.7	37.2	3.127	-190.645
chrec2:3225668	328.1	38.4	3.106	-190.361
chrec2:374842	306.1	30.8	3.322	-190.220
chrec2:788056	501.7	117.1	2.109	-189.250
chrec2:145381	302.4	29.8	3.354	-189.210
chrec2:1826115	271.3	20.0	3.772	-189.085
chrec2:3706709	499.4	116.2	2.115	-188.559
chrec2:3277114	456.6	96.6	2.252	-187.872
chrec2:1001258	305.7	31.6	3.286	-187.819
chrec2:941271	264.0	18.0	3.883	-187.651
chrec2:159392	472.1	104.7	2.183	-187.425
chrec2:4303864	380.7	62.4	2.620	-187.134
chrec2:2890732	538.5	137.1	1.985	-186.974
chrec2:3056518	450.8	94.3	2.268	-186.572
chrec2:1818828	348.3	49.2	2.835	-186.561
chrec2:1521592	343.7	47.2	2.874	-186.554
chrec2:1766462	368.5	56.7	2.711	-186.196
chrec2:2496494	314.7	36.1	3.133	-186.173
chrec2:1684796	415.5	78.0	2.423	-186.163
chrec2:1196474	467.1	102.0	2.205	-186.088
chrec2:1843161	301.3	30.2	3.327	-185.932
chrec2:4541224	516.8	127.4	2.031	-185.925
chrec2:453641	656.0	203.1	1.702	-185.845
chrec2:4507496	378.8	62.0	2.622	-185.577
chrec2:629130	374.3	59.5	2.663	-185.330
chrec2:3186121	546.9	143.3	1.943	-185.305
chrec2:42828	319.0	38.1	3.078	-185.054
chrec2:1368664	297.4	29.8	3.330	-184.912
chrec2:1115043	417.8	79.6	2.402	-183.630
chrec2:4338760	300.9	31.8	3.254	-183.554
chrec2:2354631	300.3	32.2	3.232	-183.555
chrec2:2650744	392.0	68.7	2.523	-183.200
chrec2:3864345	444.2	93.2	2.263	-183.025
chrec2:1115570	494.4	118.6	2.070	-183.013
chrec2:3593085	552.5	148.7	1.904	-183.003
chrec2:3851034	338.3	46.5	2.872	-181.681
chrec2:915778	338.0	47.2	2.852	-181.682
chrec2:1985891	440.2	92.2	2.266	-181.649
chrec2:4053129	598.6	175.1	1.784	-181.630
chrec2:4142609	385.4	66.7	2.541	-181.312
chrec2:2244394	330.0	44.0	2.918	-181.306
chrec2:4133060	340.7	47.4	2.856	-181.293
chrec2:3800579	436.9	91.3	2.269	-181.001
chrec2:4543175	314.0	37.4	3.082	-180.880
chrec2:687737	374.5	63.4	2.574	-180.666
chrec2:1337456	368.2	59.5	2.640	-180.637
chrec2:4433466	436.0	91.4	2.264	-180.276
chrec2:2867807	483.3	113.8	2.096	-180.221
chrec2:1670382	283.4	26.6	3.424	-180.206
chrec2:4315237	279.5	26.0	3.437	-180.114
chrec2:605764	313.6	37.5	3.074	-180.050
chrec2:4590985	360.2	57.1	2.669	-179.894
chrec2:5621	427.4	86.7	2.313	-179.888
chrec2:3348168	369.1	60.8	2.611	-179.605
chrec2:121968	611.5	184.2	1.741	-179.596
chrec2:184225	349.8	53.0	2.732	-179.532
chrec2:579946	247.9	15.3	4.030	-179.105
chrec2:268913	317.5	39.4	3.023	-179.043
chrec2:3678701	390.4	71.1	2.468	-179.023
chrec2:1496361	370.4	61.7	2.597	-178.584
chrec2:4416257	319.7	40.6	2.989	-178.565
chrec2:1167237	378.8	65.8	2.537	-178.461
chrec2:1567844	268.9	23.0	3.558	-178.239
chrec2:2940815	391.9	72.0	2.454	-178.095
chrec2:4437845	389.5	70.7	2.472	-177.508
chrec2:1458777	262.4	20.5	3.690	-177.408
chrec2:3964250	335.6	47.5	2.830	-177.266
chrec2:4559056	287.6	30.0	3.271	-177.203
chrec2:3037217	393.8	72.6	2.450	-177.178
chrec2:1388894	311.5	39.0	3.009	-177.053
chrec2:4025845	331.6	47.1	2.827	-176.838
chrec2:1003335	257.6	19.6	3.729	-176.596
chrec2:3806323	338.8	49.8	2.776	-176.551
chrec2:4327102	380.3	68.3	2.488	-176.536
chrec2:1916581	660.8	215.2	1.629	-176.199
chrec2:4374527	376.3	66.1	2.520	-176.165
chrec2:3103062	481.0	115.9	2.064	-176.108
chrec2:102620	682.8	228.0	1.593	-175.991
chrec2:3369190	275.1	25.9	3.421	-175.778
chrec2:3485607	382.1	69.3	2.474	-175.592
chrec2:2859112	336.9	50.3	2.755	-174.953
chrec2:232613	417.9	86.2	2.289	-174.871
chrec2:2717328	409.4	82.2	2.327	-174.517
chrec2:1780886	275.4	27.1	3.357	-174.158
chrec2:3318519	383.6	71.3	2.437	-173.733
chrec2:2948915	358.4	60.4	2.580	-173.641
chrec2:3779742	292.7	32.4	3.188	-173.614
chrec2:3631961	490.2	123.9	1.995	-173.574
chrec2:2063533	439.0	96.7	2.193	-173.484
chrec2:245586	470.5	113.8	2.058	-173.311
chrec2:4025395	371.7	65.9	2.506	-173.109
chrec2:2678477	265.5	23.8	3.489	-173.014
chrec2:4278268	389.5	73.9	2.409	-172.529
chrec2:3710843	669.2	224.6	1.586	-172.383
chrec2:3173933	554.8	158.7	1.816	-172.264
chrec2:3062653	240.3	15.7	3.948	-171.862
chrec2:3164926	401.4	80.2	2.334	-171.786
chrec2:1488435	327.7	48.3	2.772	-171.648
chrec2:2576357	294.9	34.7	3.097	-171.642
chrec2:3011385	312.5	41.9	2.909	-171.560
chrec2:47035	226.7	11.2	4.356	-171.450
chrec2:196545	686.7	235.6	1.554	-171.405
chrec2:594810	258.4	21.7	3.587	-171.205
chrec2:812484	297.3	35.8	3.066	-171.110
chrec2:167901	375.6	69.0	2.454	-171.051
chrec2:4393835	402.4	80.9	2.325	-170.951
chrec2:3883809	334.0	50.8	2.729	-170.649
chrec2:2790344	324.7	46.4	2.819	-170.403
chrec2:1706169	300.3	37.4	3.016	-169.273
chrec2:877856	337.4	52.5	2.694	-169.249
chrec2:1343239	468.5	115.7	2.029	-169.239
chrec2:253084	315.2	44.0	2.849	-169.112
chrec2:4179413	327.2	48.6	2.762	-168.910
chrec2:634351	266.5	26.1	3.364	-168.854
chrec2:1311844	233.4	14.7	3.998	-168.499
chrec2:2197981	369.1	68.4	2.442	-168.196
chrec2:1703277	288.2	33.9	3.096	-168.005
chrec2:2603976	276.5	30.1	3.211	-167.832
chrec2:4309478	323.4	47.7	2.772	-167.650
chrec2:2821778	525.3	146.2	1.856	-167.217
chrec2:2181080	286.9	33.4	3.111	-167.169
chrec2:2969914	450.2	107.0	2.084	-167.038
chrec2:3944039	522.3	145.6	1.853	-166.478
chrec2:1085233	447.4	106.2	2.085	-166.338
chrec2:1820606	299.1	38.5	2.967	-166.335
chrec2:3406370	843.4	337.7	1.331	-166.109
chrec2:1324049	226.2	13.9	4.035	-166.070
chrec2:1564522	246.3	19.4	3.680	-165.951
chrec2:1603569	251.7	21.9	3.534	-165.936
chrec2:3633737	306.0	41.8	2.884	-165.859
chrec2:2509358	280.5	31.3	3.173	-165.777
chrec2:3526607	313.0	44.4	2.829	-165.505
chrec2:4449137	346.6	58.4	2.579	-165.372
chrec2:1348526	254.1	22.8	3.487	-165.104
chrec2:4459536	393.8	81.1	2.290	-165.100
chrec2:2928222	299.5	39.9	2.919	-165.074
chrec2:426498	333.8	54.1	2.636	-165.050
chrec2:3286886	218.9	11.3	4.291	-165.004
chrec2:84554	297.5	38.7	2.951	-164.697
chrec2:3540960	289.1	35.7	3.028	-164.466
chrec2:1228338	318.6	47.9	2.745	-164.465
chrec2:1676756	298.7	40.2	2.904	-164.258
chrec2:1999115	348.8	61.3	2.518	-164.176
chrec2:2953715	310.9	44.5	2.815	-163.900
chrec2:1956191	310.7	44.8	2.803	-163.901
chrec2:4526431	300.2	41.2	2.875	-163.836
chrec2:3682894	346.4	59.8	2.545	-163.619
chrec2:3169308	298.3	39.9	2.912	-163.443
chrec2:1455291	237.5	17.4	3.781	-163.441
chrec2:2391656	236.7	18.0	3.730	-163.442
chrec2:4441400	268.4	28.8	3.230	-163.374
chrec2:3962656	285.0	34.6	3.052	-163.315
chrec2:3846375	342.9	59.1	2.546	-163.067
chrec2:4593410	304.8	42.6	2.848	-163.039
chrec2:143319	304.4	43.0	2.835	-163.040
chrec2:3806703	351.4	63.3	2.482	-163.026
chrec2:3253170	324.7	50.6	2.692	-162.753
chrec2:4475939	355.4	65.5	2.451	-162.667
chrec2:4432402	265.9	27.3	3.295	-162.319
chrec2:1980195	290.7	38.0	2.945	-161.871
chrec2:412241	306.3	43.8	2.818	-161.858
chrec2:2539520	548.9	164.6	1.748	-161.636
chrec2:1025010	247.1	21.8	3.510	-161.565
chrec2:1434328	247.1	21.5	3.531	-161.566
chrec2:3372758	272.0	30.3	3.176	-161.314
chrec2:3141188	375.6	75.5	2.326	-161.290
chrec2:4264409	268.2	30.1	3.166	-161.063
chrec2:2483678	289.9	37.6	2.956	-161.053
chrec2:3298940	289.8	38.2	2.933	-161.054
chrec2:1717402	277.0	32.4	3.106	-161.035
chrec2:3147724	390.5	82.0	2.263	-160.675
chrec2:2690161	1848.7	1066.6	0.804	-160.651
chrec2:2444166	341.8	60.3	2.514	-160.560
chrec2:2476407	339.2	58.4	2.548	-159.998
chrec2:970199	273.8	31.3	3.142	-159.908
chrec2:2947789	471.4	124.8	1.928	-159.580
chrec2:4372878	292.6	40.3	2.871	-159.374
chrec2:2293876	322.4	52.0	2.644	-159.337
chrec2:1967264	232.6	17.3	3.760	-158.992
chrec2:4509838	240.6	20.6	3.558	-158.906
chrec2:4616964	363.6	71.0	2.368	-158.794
chrec2:1815402	383.1	79.6	2.277	-158.648
chrec2:1341443	291.9	39.7	2.887	-158.562
chrec2:2584296	274.3	32.6	3.084	-158.532
chrec2:3123955	288.8	39.1	2.896	-158.164
chrec2:12381	424.8	101.1	2.082	-158.017
chrec2:3026941	276.3	33.6	3.052	-158.014
